"아이디","geometry","관리번호","관할경찰서","구","동","시설명","시설구분","주소","x좌표","y좌표"
"2978","MULTIPOINT(957276.443320723 1955632.62652837)","0","서울특별시 성북경찰서","서울구","","베네딕도유치원","유치원","서울특별시 성북구 아리랑오16길 52","127.0160086","37.5991153"
"2979","MULTIPOINT(957931.882651268 1953401.04675886)","0","서울특별시 성북경찰서","서울구","","대광초등학교","초등학교","서울특별시 성북구 안암로 5","127.0235617","37.5790318"
"2980","MULTIPOINT(957922.360750408 1953745.06716085)","0","서울특별시 성북경찰서","서울구","","영암유치원","유치원","서울특별시 성북구 안암로7길 66","127.0234341","37.5821321"
"2981","MULTIPOINT(959136.184717317 1956179.27120809)","0","서울특별시 종암경찰서","서울구","","새싹어린이집","어린이집","서울특별시 성북구 오패산로 21","127.0370454","37.60412684"
"2982","MULTIPOINT(959034.407854238 1956962.8091715)","0","서울특별시 종암경찰서","서울구","","소리어린이집","어린이집","서울특별시 성북구 오패산로 98-12","127.0358485","37.6111845"
"2983","MULTIPOINT(959246.598115903 1956349.0619193)","0","서울특별시 종암경찰서","서울구","","영광어린이집","어린이집","서울특별시 성북구 오패산로10길 27","127.0382868","37.6056621"
"2984","MULTIPOINT(959254.511917562 1956683.97583813)","0","서울특별시 종암경찰서","서울구","","숭인초등학교","초등학교","서울특별시 성북구 오패산로16길 37","127.0383578","37.6086811"
"2985","MULTIPOINT(959397.506350699 1956205.9191742)","0","서울특별시 종암경찰서","서울구","","목화어린이집","어린이집","서울특별시 성북구 오패산로4길 39-1","127.0400044","37.6043786"
"2986","MULTIPOINT(959497.208233256 1957513.46725216)","0","서울특별시 종암경찰서","서울구","","한마음유치원","유치원","서울특별시 성북구 월계로 124","127.0410615","37.6161682"
"2987","MULTIPOINT(959313.852203569 1955376.68144645)","0","서울특별시 종암경찰서","서울구","","초원어린이집","어린이집","서울특별시 성북구 월곡로 52","127.0391028","37.5969008"
"2988","MULTIPOINT(959424.759580384 1955537.81138264)","0","서울특별시 종암경찰서","서울구","","일신초등학교","초등학교","서울특별시 성북구 월곡로 74","127.0403502","37.598358"
"2989","MULTIPOINT(959072.431552811 1955697.47812127)","0","서울특별시 종암경찰서","서울구","","사랑유치원","유치원","서울특별시 성북구 월곡로7길 72","127.0363501","37.5997815"
"2990","MULTIPOINT(957849.514527158 1954302.37429362)","0","서울특별시 성북경찰서","서울구","","안암초등학교","초등학교","서울특별시 성북구 인촌로7가길 39","127.022577","37.5871519"
"2991","MULTIPOINT(957746.037615924 1954135.89063463)","0","서울특별시 성북경찰서","서울구","","안암어린이집","어린이집","서울특별시 성북구 인촌로8길 5","127.0214146","37.5856466"
"2992","MULTIPOINT(959749.910301133 1956406.82480669)","0","서울특별시 종암경찰서","서울구","","동덕유치원","유치원","서울특별시 성북구 장월로1가길 9","127.0439857","37.6062049"
"2993","MULTIPOINT(960104.979011082 1957569.78664481)","0","서울특별시 종암경찰서","서울구","","장곡초등학교","초등학교","서울특별시 성북구 장월로23길 16","127.0479449","37.6167024"
"2994","MULTIPOINT(959966.566276829 1956813.12154185)","0","서울특별시 종암경찰서","서울구","","월곡초등학교","초등학교","서울특별시 성북구 장월로3길 42","127.046418","37.6098764"
"2995","MULTIPOINT(960629.296326287 1957830.38083471)","0","서울특별시 종암경찰서","서울구","","광운유치원","유치원","서울특별시 성북구 장월로42길 9","127.0538718","37.6190738"
"2996","MULTIPOINT(960277.017371028 1957025.5022173)","0","서울특별시 종암경찰서","서울구","","장위초등학교","초등학교","서울특별시 성북구 장월로8가길 41","127.0499238","37.6118041"
"2997","MULTIPOINT(959442.954719336 1957282.16120639)","0","서울특별시 종암경찰서","서울구","","영천유치원","유치원","서울특별시 성북구 장위로 34","127.0404596","37.614081"
"2998","MULTIPOINT(959709.938146148 1957173.72684483)","0","서울특별시 종암경찰서","서울구","","도담어린이집","어린이집","서울특별시 성북구 장위로20길 17-7","127.0434906","37.6131154"
"2999","MULTIPOINT(957047.08444742 1956167.60757372)","0","서울특별시 성북경찰서","서울구","","숭덕초등학교","초등학교","서울특별시 성북구 정릉로 279","127.013379","37.6039265"
"3000","MULTIPOINT(957134.277083112 1956068.41190237)","0","서울특별시 성북경찰서","서울구","","새싹유치원","유치원","서울특별시 성북구 정릉로 280","127.0143726","37.6030365"
"3001","MULTIPOINT(956537.406077533 1956160.2016751)","0","서울특별시 성북경찰서","서울구","","정수초등학교","초등학교","서울특별시 성북구 정릉로24길 58","127.0076054","37.6038358"
"3002","MULTIPOINT(957261.038360187 1956159.75581748)","0","서울특별시 성북경찰서","서울구","","짐랜드어린이집","어린이집","서울특별시 성북구 정릉로29길 10","127.0158033","37.6038657"
"3003","MULTIPOINT(958296.280015174 1955911.56050149)","0","서울특별시 성북경찰서","서울구","","개운초등학교","초등학교","서울특별시 성북구 정릉로48길 52","127.0275455","37.6016762"
"3004","MULTIPOINT(955609.754194253 1956666.96248949)","0","서울특별시 성북경찰서","서울구","","노벨어린이집","어린이집","서울특별시 성북구 정릉로8길 40-20","126.9970655","37.608359"
"3005","MULTIPOINT(955900.875896674 1957074.06634591)","0","서울특별시 성북경찰서","서울구","","청덕초등학교","초등학교","서울특별시 성북구 정릉로9라길 11","127.0003392","37.6120423"
"3006","MULTIPOINT(958934.281366708 1955416.0423984)","0","서울특별시 종암경찰서","서울구","","영재유치원","유치원","서울특별시 성북구 종암로15길 1","127.0348009","37.5972387"
"3007","MULTIPOINT(958839.051989415 1955578.87623913)","0","서울특별시 종암경찰서","서울구","","종암중앙어린이집","어린이집","서울특별시 성북구 종암로19길 18","127.033713","37.5987021"
"3008","MULTIPOINT(958407.26031225 1955701.13304141)","0","서울특별시 종암경찰서","서울구","","아랑어린이집","어린이집","서울특별시 성북구 종암로19다길 4","127.0288147","37.5997846"
"3009","MULTIPOINT(958805.473838144 1955689.45868767)","0","서울특별시 종암경찰서","서울구","","종암어린이집","어린이집","서울특별시 성북구 종암로23길 11","127.0333264","37.5996973"
"3010","MULTIPOINT(958707.677803629 1955715.11943517)","0","서울특별시 종암경찰서","서울구","","예린유치원","유치원","서울특별시 성북구 종암로25길 17","127.0322171","37.5999242"
"3011","MULTIPOINT(958763.503977053 1956662.67287193)","0","서울특별시 종암경찰서","서울구","","숭곡초등학교","초등학교","서울특별시 성북구 종암로40길 30","127.0327961","37.6084672"
"3012","MULTIPOINT(958959.689631419 1955131.0794854)","0","서울특별시 종암경찰서","서울구","","숭례초등학교","초등학교","서울특별시 성북구 종암로5길 14","127.0351047","37.5946714"
"3013","MULTIPOINT(958771.479093868 1955428.56660147)","0","서울특별시 종암경찰서","서울구","","빛나라유치원","유치원","서울특별시 성북구 종암로9길 78","127.032956","37.5973443"
"3014","MULTIPOINT(960708.657749561 1957775.62827901)","0","서울특별시 종암경찰서","서울구","","광운초등학교","초등학교","서울특별시 성북구 한천로 693","127.054774","37.6185837"
"3015","MULTIPOINT(960038.78504426 1958118.0352673)","0","서울특별시 종암경찰서","서울구","","장월초등학교","초등학교","서울특별시 성북구 한천로101길 66","127.0471649","37.621641"
"3016","MULTIPOINT(962024.697441256 1956683.53217715)","0","서울특별시 종암경찰서","서울구","","석계초등학교","초등학교","서울특별시 성북구 한천로58길 273","127.0697429","37.6087957"
"3017","MULTIPOINT(959502.2879049 1956221.47179671)","0","서울특별시 종암경찰서","서울구","","탑주유치원","유치원","서울특별시 성북구 화랑로13길 17","127.0411906","37.6045234"
"3018","MULTIPOINT(960778.424900822 1956782.66684531)","0","서울특별시 종암경찰서","서울구","","돌곶이어린이집","어린이집","서울특별시 성북구 화랑로30길 19","127.0556178","37.6096369"
"3019","MULTIPOINT(956517.256740921 1955551.62083951)","0","서울특별시 성북경찰서","서울구","","가람어린이집","어린이집","서울특별시 성북구 흥천사길 49-23","127.0074133","37.5983496"
"3020","MULTIPOINT(965564.766836069 1947843.30113338)","0","송파경찰서","송파구","","아산병원어린이집","어린이집","서울특별시 송파구 강동대로 13","127.1102661","37.529255"
"3021","MULTIPOINT(965891.582739109 1947535.14411743)","0","송파경찰서","송파구","","풍성초등학교","초등학교","서울특별시 송파구 강동대로 62","127.1139792","37.5264896"
"3022","MULTIPOINT(966020.722232518 1947788.02613729)","0","송파경찰서","송파구","","동화나라유치원","유치원","서울특별시 송파구 강동대로3길 23","127.115429","37.5287737"
"3023","MULTIPOINT(968986.030690254 1944527.66175485)","0","송파경찰서","송파구","","천사어린이집","어린이집","서울특별시 송파구 거마로24길 11","127.1491268","37.499491"
"3024","MULTIPOINT(968889.509429259 1944523.7840567)","0","송파경찰서","송파구","","금륜어린이집","어린이집","서울특별시 송파구 거마로24길 8-6","127.148035","37.4994528"
"3025","MULTIPOINT(966969.168020935 1943718.7594687)","0","송파경찰서","송파구","","은선유치원","유치원","서울특별시 송파구 동남로11길 27","127.126346","37.49213"
"3026","MULTIPOINT(967379.932675879 1944000.53658729)","0","송파경찰서","송파구","","제일무궁화유치원","유치원","서울특별시 송파구 동남로16길 3","127.1309801","37.4946844"
"3027","MULTIPOINT(968278.193383861 1945114.10036792)","0","송파경찰서","송파구","","거여초등학교","초등학교","서울특별시 송파구 마천로25길 18","127.1410936","37.5047528"
"3028","MULTIPOINT(968228.23995273 1944869.45782533)","0","송파경찰서","송파구","","오금어린이집","어린이집","서울특별시 송파구 마천로27길 4","127.140539","37.502546"
"3029","MULTIPOINT(968945.243989956 1944252.30199318)","0","송파경찰서","송파구","","산성어린이집","어린이집","서울특별시 송파구 마천로41길 12","127.148677","37.4970076735"
"3030","MULTIPOINT(968979.756303852 1944245.9410949)","0","송파경찰서","송파구","","동삼유치원","유치원","서울특별시 송파구 마천로41길 14","127.1490677","37.4969515"
"3031","MULTIPOINT(969280.310526122 1944083.50136774)","0","송파경찰서","송파구","","마천초등학교","초등학교","서울특별시 송파구 마천로61다길 24","127.1524746","37.4954974"
"3032","MULTIPOINT(969216.467641887 1944113.86988346)","0","송파경찰서","송파구","","마천어린이집","어린이집","서울특별시 송파구 마천로61다길 28-7","127.1517511","37.495769"
"3033","MULTIPOINT(968164.481795765 1944293.45410135)","0","송파경찰서","송파구","","개롱초등학교","초등학교","서울특별시 송파구 문정로 211","127.1398426","37.497352"
"3034","MULTIPOINT(967753.322205602 1943956.10112498)","0","송파경찰서","송파구","","혜림유치원","유치원","서울특별시 송파구 문정로13길 13","127.135206","37.494297"
"3035","MULTIPOINT(967198.380299411 1943311.98346248)","0","송파경찰서","송파구","","문정초등학교","초등학교","서울특별시 송파구 문정로5길 20","127.128957","37.4884717"
"3036","MULTIPOINT(966915.073386444 1942526.42908199)","0","송파경찰서","송파구","","별나라유치원","유치원","서울특별시 송파구 새말로8길 12","127.12578769","37.481381"
"3037","MULTIPOINT(968740.563771343 1944543.76881201)","0","송파경찰서","송파구","","뉴한가람어린이집","어린이집","서울특별시 송파구 성내천로 162","127.1463491","37.4996279"
"3038","MULTIPOINT(969076.311044861 1944643.21853045)","0","송파경찰서","송파구","","남천초등학교","초등학교","서울특별시 송파구 성내천로 200","127.1501433","37.5005356"
"3039","MULTIPOINT(969628.558983045 1943773.41988456)","0","송파경찰서","송파구","","천마어린이집","어린이집","서울특별시 송파구 성내천로 315","127.156427","37.492714"
"3040","MULTIPOINT(966821.217583317 1944700.2124824)","0","송파경찰서","송파구","","가락본동어린이집","어린이집","서울특별시 송파구 송이로17길 46","127.1246281","37.500971"
"3041","MULTIPOINT(967073.774633611 1942959.38275928)","0","송파경찰서","송파구","","문덕초등학교","초등학교","서울특별시 송파구 송이로34길 60","127.1275633","37.4852891"
"3042","MULTIPOINT(966656.19889255 1943643.21158913)","0","송파경찰서","송파구","","평화초등학교","초등학교","서울특별시 송파구 송파대로26길 22","127.1228091","37.4914378"
"3043","MULTIPOINT(967180.499387633 1942158.04086744)","0","송파경찰서","송파구","","생명나무유치원","유치원","서울특별시 송파구 송파대로8길 17","127.1288062","37.47807"
"3044","MULTIPOINT(968592.770071864 1943234.06899791)","0","송파경찰서","송파구","","거원초등학교","초등학교","서울특별시 송파구 양산로2길 26","127.144733","37.4878179"
"3045","MULTIPOINT(967723.490224347 1945943.06355782)","0","송파경찰서","송파구","","오륜초등학교","초등학교","서울특별시 송파구 양재대로 1196","127.1347813","37.5122054"
"3046","MULTIPOINT(967669.078346652 1946625.42148376)","0","송파경찰서","송파구","","세륜초등학교","초등학교","서울특별시 송파구 양재대로 1264","127.1341356","37.5183539"
"3047","MULTIPOINT(968367.694146921 1943979.89250853)","0","송파경찰서","송파구","","거여어린이집","어린이집","서울특별시 송파구 오금로 475","127.142155","37.4945327"
"3048","MULTIPOINT(966584.073411254 1945608.72638061)","0","송파경찰서","송파구","","방산초등학교","초등학교","서울특별시 송파구 오금로29길 31","127.1219039","37.5091513"
"3049","MULTIPOINT(967239.397547576 1944204.91667)","0","송파경찰서","송파구","","가주초등학교","초등학교","서울특별시 송파구 오금로40길 37","127.1293812","37.4965216"
"3050","MULTIPOINT(968442.340329346 1944171.72093336)","0","송파경찰서","송파구","","영풍초등학교","초등학교","서울특별시 송파구 오금로57길 15","127.1429912","37.4962643"
"3051","MULTIPOINT(968502.550668977 1944090.96910416)","0","송파경찰서","송파구","","가원어린이집","어린이집","서울특별시 송파구 오금로57길 22","127.1436758","37.4955385"
"3052","MULTIPOINT(965901.645348873 1946869.14072497)","0","송파경찰서","송파구","","햇빛유치원","유치원","서울특별시 송파구 올림픽로 419","127.114124","37.520487"
"3053","MULTIPOINT(964665.98515749 1946596.49300796)","0","송파경찰서","송파구","","잠동초등학교","초등학교","서울특별시 송파구 올림픽로35길 122","127.100154","37.517983"
"3054","MULTIPOINT(965652.856931045 1946836.8373009)","0","송파경찰서","송파구","","잠실초등학교","초등학교","서울특별시 송파구 올림픽로35길 20(","127.111310141","37.5201866037"
"3055","MULTIPOINT(965071.007025562 1947105.43026565)","0","송파경찰서","송파구","","잠현초등학교","초등학교","서울특별시 송파구 올림픽로37길 109","127.104713","37.5225856923"
"3056","MULTIPOINT(965078.386412507 1947009.027671)","0","송파경찰서","송파구","","잠실어린이집","어린이집","서울특별시 송파구 올림픽로37길 121","127.104801093","37.5217170549"
"3057","MULTIPOINT(966224.939957945 1947615.18352137)","0","송파경찰서","송파구","","열매어린이집","어린이집","서울특별시 송파구 올림픽로47길 9","127.1177482","37.5272233"
"3058","MULTIPOINT(968616.25186253 1942265.19961165)","0","송파경찰서","송파구","","위례별초등학교","초등학교","서울특별시 송파구 위례광장로 243","127.14503993","37.4790857762"
"3059","MULTIPOINT(965980.49589396 1946378.88234947)","0","송파경찰서","송파구","","수정유치원","유치원","서울특별시 송파구 위례성대로 28","127.115039","37.516071"
"3060","MULTIPOINT(966467.292390323 1946046.34307506)","0","송파경찰서","송파구","","방이초등학교","초등학교","서울특별시 송파구 위례성대로10길 4","127.1205626","37.5130915"
"3061","MULTIPOINT(967450.162527145 1945608.23147179)","0","송파경찰서","송파구","","오금초등학교","초등학교","서울특별시 송파구 위례성대로22길 11","127.1317034","37.5091778"
"3062","MULTIPOINT(968255.764508396 1942147.95855845)","0","송파경찰서","송파구","","위례 솔가람유치원","유치원","서울특별시 송파구 위례순환로 419","127.140967833","37.4780167024"
"3063","MULTIPOINT(968021.287962322 1942118.39026726)","0","송파경찰서","송파구","","송례초등학교","초등학교","서울특별시 송파구 위례순환로 439","127.1383172","37.4777421"
"3064","MULTIPOINT(967313.802493074 1944293.18025084)","0","송파경찰서","송파구","","가동초등학교","초등학교","서울특별시 송파구 중대로20길 47","127.130219","37.4973198"
"3065","MULTIPOINT(967309.664705186 1942677.08621444)","0","송파경찰서","송파구","","문현초등학교","초등학교","서울특별시 송파구 충민로 137","127.130244","37.482753"
"3066","MULTIPOINT(967413.7842124 1942511.29285222)","0","송파경찰서","송파구","","버들어린이집","어린이집","서울특별시 송파구 충민로6길 10","127.131429","37.4812623"
"3067","MULTIPOINT(967507.939176923 1942598.11617266)","0","송파경찰서","송파구","","한국육영학교","특수학교","서울특별시 송파구 충민로6길 15","127.1324901","37.4820482"
"3068","MULTIPOINT(967600.678899811 1942603.50163569)","0","송파경찰서","송파구","","아이코리아새세대유치원","유치원","서울특별시 송파구 충민로6길 17","127.1335388","37.4821"
"3069","MULTIPOINT(966120.138765603 1947791.37020538)","0","송파경찰서","송파구","","풍납어린이집","어린이집","서울특별시 송파구 토성로 60","127.116554","37.5288075"
"3070","MULTIPOINT(966368.086672502 1948085.47853685)","0","송파경찰서","송파구","","사랑어린이집","어린이집","서울특별시 송파구 토성로19길 35-1","127.1193467","37.5314675"
"3071","MULTIPOINT(966203.142115222 1948462.56448891)","0","송파경찰서","송파구","","풍납초등학교","초등학교","서울특별시 송파구 풍성로 43","127.1174625","37.5348603"
"3072","MULTIPOINT(966034.462387296 1948112.39742866)","0","송파경찰서","송파구","","송파초등학교","초등학교","서울특별시 송파구 풍성로20길 44","127.1155695","37.5316979"
"3073","MULTIPOINT(966464.974494249 1948518.38544158)","0","송파경찰서","송파구","","풍성어린이집","어린이집","서울특별시 송파구 풍성로25길 21-3","127.1204235","37.535373"
"3074","MULTIPOINT(956471.198444663 1953426.57876714)","0","혜화경찰서","혜화구","","동숭어린이집","어린이집","서울특별시 종로구 낙산4길 24","127.0070179","37.579194"
"3075","MULTIPOINT(956817.092330019 1953395.42512637)","0","혜화경찰서","혜화구","","은행나무어린이집","어린이집","서울특별시 종로구 낙산5길 33","127.010937","37.5789295"
"3076","MULTIPOINT(957075.276513173 1953650.31988011)","0","혜화경찰서","혜화구","","명신초등학교","초등학교","서울특별시 종로구 낙산길250","127.013846","37.581239"
"3077","MULTIPOINT(956608.142241691 1953350.51635746)","0","혜화경찰서","혜화구","","창이어린이집","어린이집","서울특별시 종로구 낙산성곽동길 69","127.0085733","37.5785149"
"3078","MULTIPOINT(956135.418399237 1952728.13092114)","0","혜화경찰서","혜화구","","효제초등학교","초등학교","서울특별시 종로구 대학로12","127.003257","37.5728828"
"3079","MULTIPOINT(955965.035229716 1952834.09032415)","0","혜화경찰서","혜화구","","연동유치원","유치원","서울특별시 종로구 대학로3길 9","127.0013212","37.5738297"
"3080","MULTIPOINT(956186.029098084 1953194.97773076)","0","혜화경찰서","혜화구","","서울사대부설초등학교","초등학교","서울특별시 종로구 대학로64","127.0038022","37.577093"
"3081","MULTIPOINT(957321.9678302 1953442.12869093)","0","혜화경찰서","혜화구","","청룡유치원","유치원","서울특별시 종로구 동망산길 62","127.016652","37.579374"
"3082","MULTIPOINT(955411.358979337 1954776.36093046)","0","혜화경찰서","혜화구","","명륜어린이집","어린이집","서울특별시 종로구 성균관로13길66","126.994933","37.5913091"
"3083","MULTIPOINT(956431.230864346 1952775.28964696)","0","혜화경찰서","혜화구","","봄샘유치원","유치원","서울특별시 종로구 율곡로264","127.006604","37.5733219"
"3084","MULTIPOINT(957612.879043265 1952933.93757228)","0","혜화경찰서","혜화구","","한빛어린이집","어린이집","서울특별시 종로구 종로65길 10","127.019976","37.574807"
"3085","MULTIPOINT(957119.634582476 1953072.45015939)","0","혜화경찰서","혜화구","","창신초등학교","초등학교","서울특별시 종로구 지봉로 73","127.0143822","37.5760326"
"3086","MULTIPOINT(957143.199665524 1953381.21897429)","0","혜화경찰서","혜화구","","아동회관어린이집","어린이집","서울특별시 종로구 지봉로13길 14","127.014631","37.5788167"
"3087","MULTIPOINT(956131.046834502 1954272.46600313)","0","혜화경찰서","혜화구","","혜화유치원","유치원","서울특별시 종로구 창경궁로 296","127.003115","37.586802"
"3088","MULTIPOINT(955859.414502248 1954497.10251989)","0","혜화경찰서","혜화구","","혜화초등학교","초등학교","서울특별시 종로구 혜화로 32","127.0000249","37.5888137"
"3089","MULTIPOINT(955959.7163778 1954659.47496388)","0","혜화경찰서","혜화구","","한아름유치원","유치원","서울특별시 종로구 혜화로6길 80","127.0011512","37.590282"
"3090","MULTIPOINT(962874.005820621 1957530.05988687)","0","중랑경찰서","중랑구","","미림유치원","유치원","서울특별시 중랑구 공릉로 65","127.079322276","37.6164603559"
"3091","MULTIPOINT(963204.552691923 1955478.25760722)","0","중랑경찰서","중랑구","","서울상봉초등학교","초등학교","서울특별시 중랑구 동일로 126가길 11","127.083170854","37.597980214"
"3092","MULTIPOINT(963000.211847579 1956075.92501632)","0","중랑경찰서","중랑구","","서울묵동초등학교","초등학교","서울특별시 중랑구 동일로 138길 27","127.080825858","37.6033589544"
"3093","MULTIPOINT(962561.454499088 1956428.93192842)","0","중랑경찰서","중랑구","","서울신묵초등학교","초등학교","서울특별시 중랑구 동일로 149길 46","127.075837192","37.6065229379"
"3094","MULTIPOINT(962862.372879801 1954604.00088437)","0","중랑경찰서","중랑구","","서울중목초등학교","초등학교","서울특별시 중랑구 동일로 665","127.079339","37.5900865407"
"3095","MULTIPOINT(962779.012015999 1954776.83781621)","0","중랑경찰서","중랑구","","색동유치원","유치원","서울특별시 중랑구 동일로109길 31","127.078386","37.591641"
"3096","MULTIPOINT(962376.822358408 1955698.58411909)","0","중랑경찰서","중랑구","","세화어린이집","어린이집","서울특별시 중랑구 동일로123길 125","127.073783","37.5999325876"
"3097","MULTIPOINT(962486.883367411 1956165.77528668)","0","중랑경찰서","중랑구","","한내들어린이집","어린이집","서울특별시 중랑구 동일로139라길 24","127.075005849","37.604148"
"3098","MULTIPOINT(962921.968196141 1956183.4551117)","0","중랑경찰서","중랑구","","서안유치원","유치원","서울특별시 중랑구 동일로140길 15","127.079934","37.604325"
"3099","MULTIPOINT(962366.600918388 1956713.45962471)","0","중랑경찰서","중랑구","","서울묵현초등학교","초등학교","서울특별시 중랑구 동일로157길 75","127.073615","37.6090795027"
"3100","MULTIPOINT(965029.481882554 1955554.50902614)","0","중랑경찰서","중랑구","","서울망우초등학교","초등학교","서울특별시 중랑구 망우로 72길 49","127.103840055","37.598738691"
"3101","MULTIPOINT(963591.359611256 1953177.84937297)","0","중랑경찰서","중랑구","","서울면남초등학교","초등학교","서울특별시 중랑구 면목로 30나길 38","127.087667001","37.5772613416"
"3102","MULTIPOINT(963564.50750779 1954668.64020715)","0","중랑경찰서","중랑구","","서울면목초등학교","초등학교","서울특별시 중랑구 면목로 434","127.087288729","37.5906972297"
"3103","MULTIPOINT(963216.90815975 1952916.73949661)","0","중랑경찰서","중랑구","","서울중곡초등학교","초등학교","서울특별시 중랑구 면목로23길 20","127.083439498","37.5748929885"
"3104","MULTIPOINT(962984.339915441 1952813.37398259)","0","중랑경찰서","중랑구","","이화어린이집","어린이집","서울특별시 중랑구 면목로27길 85","127.080811","37.573952"
"3105","MULTIPOINT(963322.127001344 1953277.24246628)","0","중랑경찰서","중랑구","","동일유치원","유치원","서울특별시 중랑구 면목로35길 21","127.084613","37.5781465129"
"3106","MULTIPOINT(963500.575290391 1954076.00011664)","0","중랑경찰서","중랑구","","서울면동초등학교","초등학교","서울특별시 중랑구 면목로57길 32","127.08659412","37.5853530544"
"3107","MULTIPOINT(963407.350519667 1954140.97613693)","0","중랑경찰서","중랑구","","봄내유치원","유치원","서울특별시 중랑구 면목로61길 50","127.085535","37.585935"
"3108","MULTIPOINT(963533.759812176 1955051.86203092)","0","중랑경찰서","중랑구","","삼성어린이집","어린이집","서울특별시 중랑구 면목로88길 9","127.086921362","37.594150101"
"3109","MULTIPOINT(963249.240035978 1954784.27636529)","0","중랑경찰서","중랑구","","나래어린이집","어린이집","서울특별시 중랑구 봉우재로 94-3","127.08371192","37.5917269514"
"3110","MULTIPOINT(962523.506583039 1954558.62463715)","0","중랑경찰서","중랑구","","서울중랑초등학교","초등학교","서울특별시 중랑구 봉우재로6길26","127.075503052","37.5896638101"
"3111","MULTIPOINT(964122.021543533 1956343.44990494)","0","중랑경찰서","중랑구","","서울신현초등학교","초등학교","서울특별시 중랑구 봉화산로 188","127.093521529","37.6058146852"
"3112","MULTIPOINT(963292.281869142 1955883.35786134)","0","중랑경찰서","중랑구","","서울중흥초등학교","초등학교","서울특별시 중랑구 봉화산로 82","127.084144329","37.601635"
"3113","MULTIPOINT(963822.700220336 1955924.39978918)","0","중랑경찰서","중랑구","","상봉어린이집","어린이집","서울특별시 중랑구 상봉중앙로6길 57","127.090151179","37.6020259422"
"3114","MULTIPOINT(962620.360053168 1955147.78312318)","0","중랑경찰서","중랑구","","동원초등학교병설유치원","유치원","서울특별시 중랑구 서울특별시 중랑구 송림길 114","127.07657","37.594978"
"3115","MULTIPOINT(965089.708253229 1956201.94737901)","0","중랑경찰서","중랑구","","서울동원초등학교","초등학교","서울특별시 중랑구 송림길 114","127.104491417","37.6045765325"
"3116","MULTIPOINT(963535.707161563 1957670.08211188)","0","중랑경찰서","중랑구","","서울원묵초등학교","초등학교","서울특별시 중랑구 숙선옹주로 109","127.086812905","37.6177489018"
"3117","MULTIPOINT(964027.445870098 1957204.83429815)","0","중랑경찰서","중랑구","","서울봉화초등학교","초등학교","서울특별시 중랑구 신내로 15길 110","127.092407694","37.6135748802"
"3118","MULTIPOINT(963803.362229494 1957398.75639755)","0","중랑경찰서","중랑구","","서울금성초등학교","초등학교","서울특별시 중랑구 신내로 21길 55","127.089859141","37.6153139538"
"3119","MULTIPOINT(964228.474882284 1956360.8763246)","0","중랑경찰서","중랑구","","예원유치원","유치원","서울특별시 중랑구 신내로51","127.094726709","37.6059759021"
"3120","MULTIPOINT(964168.692471377 1956022.12048935)","0","중랑경찰서","중랑구","","서울중화초등학교","초등학교","서울특별시 중랑구 신내로7가길 22","127.094066012","37.6029202731"
"3121","MULTIPOINT(963964.409370589 1955879.66150482)","0","중랑경찰서","중랑구","","이루니유치원","유치원","서울특별시 중랑구 신내로7다길 57","127.091758753","37.6016282675"
"3122","MULTIPOINT(965699.374091107 1957683.34753898)","0","중랑경찰서","중랑구","","서울새솔초등학교","초등학교","서울특별시 중랑구 신내역로1길 164","127.111328864","37.6179517644"
"3123","MULTIPOINT(965001.766296604 1955081.58173784)","0","중랑경찰서","중랑구","","서울면북초등학교","초등학교","서울특별시 중랑구 용마공원로 5길 32","127.103548706","37.594475"
"3124","MULTIPOINT(964707.025276951 1956243.17297535)","0","중랑경찰서","중랑구","","서울신내초등학교","초등학교","서울특별시 중랑구 용마산로 125나길 22","127.100154","37.6049335018"
"3125","MULTIPOINT(964378.090673874 1953744.77403113)","0","중랑경찰서","중랑구","","서울면중초등학교","초등학교","서울특별시 중랑구 용마산로 70길 43","127.096549065","37.582402"
"3126","MULTIPOINT(964669.267037076 1954813.10315937)","0","중랑경찰서","중랑구","","서울면일초등학교","초등학교","서울특별시 중랑구 용마산로100길 13","127.09979528","37.5920424099"
"3127","MULTIPOINT(965024.513984656 1955823.27834934)","0","중랑경찰서","중랑구","","정암유치원","유치원","서울특별시 중랑구 용마산로118길 55","127.103770931","37.601161"
"3128","MULTIPOINT(963546.163910438 1952799.82998727)","0","중랑경찰서","중랑구","","동국유치원","유치원","서울특별시 중랑구 용마산로45길 36","127.087173975","37.5738523443"
"3129","MULTIPOINT(962568.535335043 1955430.86275673)","0","중랑경찰서","중랑구","","수산유치원","유치원","서울특별시 중랑구 중랑역로 35-1","127.075968475","37.5975273662"
"3130","MULTIPOINT(962634.069197254 1955498.08886915)","0","중랑경찰서","중랑구","","아랑유치원","유치원","서울특별시 중랑구 중랑역로 47","127.076707405","37.5981359581"
"3131","MULTIPOINT(959550.723455642 1960152.07420628)","0","도봉경찰서","도봉구","","푸른신창","어린이집","서울특별시도봉구 덕릉로62길 30","127.0415218","37.6399528"
"3132","MULTIPOINT(958878.273113194 1962813.3086106)","0","도봉경찰서","도봉구","","리라","어린이집","서울특별시도봉구방학로10길40","127.0337501","37.663909"
"3133","MULTIPOINT(960572.848590557 1959049.71663773)","594","노원서","노원구","","신계초교","초교","서울시 노원구 월계2동 602","127.0531664","37.6300615"
