lat(위도),lon(경도)
37.2878273317659,127.15663243995778
37.22121134216293,127.0984911392607
37.277861200714845,127.08198096486802
37.23644508342054,127.29594103441016
37.23922582617243,127.28818804203668
37.24522813517945,127.27302855917964
37.24365002551406,127.3598285469364
37.32677201816702,127.10332550858004
37.257738418268914,127.2068281453398
37.34937626308985,127.06174691721073
37.29549525116603,127.10376058584556
37.11561917429233,127.11176862805212
37.26683986230877,127.10374160560526
37.24969371873611,127.22771976639191
37.32357807277688,126.96118398522069
37.225410789418326,127.10351885229102
37.24615186257972,127.2441833125043
37.26410030590573,127.1039476863947
37.267876614896856,127.18819039329328
37.25052717436245,127.22561942285232
37.23965935212616,127.10543980085656
37.26163037020297,127.10391550936288
37.26759140500519,127.27750673059272
37.465366373993554,127.03842048179636
37.2215330415832,127.10032671918148
37.29004795048984,127.10559425865306
37.24684638500303,127.2402458149674
37.25753824766002,127.10398204459908
37.292889895311504,127.10366142728256
37.280489814863024,127.17248103195324
37.24361430818425,127.30307007710962
37.266854980063975,127.10287308638736
37.28204643691874,127.10375213900043
37.242869851689726,127.27959763245936
37.26094437671374,127.10363716263282
37.288860641874265,127.13739237673956
37.36775900256935,127.0627128984191
37.25175871476167,127.14921857837062
37.289865284219225,127.09951428140268
37.285886307496185,127.10373200563282
37.326102974528105,127.0570285924826
37.23902989012043,127.2895189631903
37.26373973837151,127.19532387119918
37.32443825988718,127.10357480413973
37.27010924614302,127.10026184225602
37.282947664156005,127.1037022906212
37.28145164035603,127.1715180095363
37.10217133095626,127.11773435293792
37.2319124209975,127.10697951336822
37.2842552665872,127.10387593049914
37.22690946689392,127.10422117321556
37.28970586372903,127.0950475139898
37.292051010338334,127.103485312757
37.29201627743322,127.10388037193064
37.259493907026304,127.10387031005668
37.24589961770005,127.24425181731432
37.29101647606316,127.12061689477726
37.28269554258596,127.1037825782678
37.33105436353094,127.10355133095366
37.268736224720975,127.18602132876924
37.312522300639415,127.10369380852563
37.2696822935448,127.18587077482624
37.32528988461056,127.0565367308306
37.24421316501637,127.3054475695931
37.248193194090106,127.23380276714818
37.23557213938268,127.29676637711223
37.23672996276797,127.10548889069295
37.28627488150017,127.1040232828626
37.258474453403565,127.20557352083584
37.294214314278925,127.10347395874057
37.29044064542072,127.10712655571363
37.23931633739393,127.10529502237316
37.23462120850262,127.105646436509
37.2651655415178,127.19245345957216
37.24603614061997,127.24486022652002
37.23837253497801,127.36389705335716
37.26095218185546,127.10327623976842
37.10084014679483,127.11864134462188
37.32818126410066,127.05839347689842
37.293868924646254,127.0766234967581
37.2855976399863,127.10366583188862
37.32770425605655,127.05858815638295
37.2652860857585,127.10273470837924
