영업상태코드,주소
1,서울특별시 서초구 잠원동 13-3번지 
1,서울특별시 서초구 양재동 267-3
1,서울특별시 서초구 서초동 1363-5 지하1층
1,서울특별시 강남구 역삼동 785-13번지 
1,서울특별시 강남구 삼성동 160-18번지 
1,서울특별시 강남구 역삼동 799-9번지 
1,서울특별시 강남구 논현동 240-4번지 
1,서울특별시 강남구 대치동 936-16번지 
1,서울특별시 강남구 논현동 199-24 
1,서울특별시 강남구 신사동 585-6 
1,서울특별시 강남구 역삼동 604-11번지 
1,서울특별시 강남구 청담동 2-18번지 
1,서울특별시 강남구 논현동 199-4번지 지하1층 
1,서울특별시 강남구 신사동 540-22
1,서울특별시 강남구 역삼동 732-23
1,서울특별시 강남구 역삼동 773-4번지 
1,서울특별시 강남구 청담동 99-22번지 
1,서울특별시 강남구 논현동 5-5번지 
1,서울특별시 강남구 삼성동 153-63 
1,서울특별시 강남구 논현동 58-5번지 
1,서울특별시 강남구 논현동 114-26 
1,서울특별시 강남구 신사동 512-0번지 
1,서울특별시 강남구 대치동 1019-13번지 
1,서울특별시 강남구 역삼동 606-12번지 
1,서울특별시 강남구 청담동 5-9 
1,서울특별시 강남구 역삼동 652-8번지 
1,서울특별시 강남구 신사동 564-12번지 
1,서울특별시 강남구 삼성동 65-0번지 
1,서울특별시 강남구 역삼동 798
1,서울특별시 강남구 역삼동 645-21
1,서울특별시 강남구 논현동 89-19
1,서울특별시 강남구 신사동 512-20
1,서울특별시 강남구 신사동 666-7번지 
1,서울특별시 강남구 논현동 4-19번지 
1,서울특별시 강남구 신사동 664-13번지 
1,서울특별시 강남구 논현동 106-8번지 
1,서울특별시 강남구 삼성동 165-4번지 
1,서울특별시 강남구 역삼동 747-22번지 .23 
1,서울특별시 강남구 논현동 197-20
1,서울특별시 강남구 논현동 115-22번지 
1,서울특별시 강남구 대치동 946-15번지 지하1층 
1,서울특별시 강남구 청담동 91-8번지 
1,서울특별시 강남구 역삼동 646-11번지 
1,서울특별시 강남구 개포동 1217번지 
1,서울특별시 강남구 도곡동 448-15번지 
1,서울특별시 강남구 논현동 163-5번지 
1,서울특별시 강남구 논현동 112-14 
1,서울특별시 강남구 논현동 97-7번지 
1,서울특별시 강남구 도곡동 943-7
1,서울특별시 강남구 신사동 502-2
1,서울특별시 강남구 논현동 211-19번지 
1,서울특별시 강남구 청담동 119-11번지 
1,서울특별시 강남구 역삼동 770번지 
1,서울특별시 강남구 역삼동 836-23번지 
1,서울특별시 강남구 역삼동 830-35번지 
1,서울특별시 강남구 개포동 1237-5번지 
1,서울특별시 강남구 신사동 643
1,서울특별시 강남구 역삼동 677-15
1,서울특별시 강남구 신사동 539번지 
1,서울특별시 강남구 삼성동 127-12번지 
1,서울특별시 강남구 논현동 91-26번지 
1,서울특별시 강남구 논현동 97-18번지 
1,서울특별시 강남구 논현동 91-24번지 
1,서울특별시 강남구 청담동 125-22번지 
1,서울특별시 강남구 역삼동 734-21번지 
1,서울특별시 강남구 역삼동 704-18번지 
1,서울특별시 강남구 논현동 185-1 
1,서울특별시 강남구 역삼동 719-8 지하1층
1,서울특별시 강남구 역삼동 650 
1,서울특별시 도봉구 창동 13-2 B101호
1,서울특별시 강남구 논현동 163-4 
1,서울특별시 강남구 대치동 945-15번지 
1,서울특별시 강남구 개포동 1231-23 
1,서울특별시 강남구 대치동 1019-15번지 
1,서울특별시 강남구 역삼동 656-26
1,서울특별시 강남구 논현동 268-14번지 
1,서울특별시 강남구 논현동 34-24 
1,서울특별시 강남구 역삼동 700-16번지 
1,서울특별시 강남구 역삼동 786-24 
1,서울특별시 강남구 논현동 238-2번지 
1,서울특별시 강남구 역삼동 831-36번지 
1,서울특별시 강남구 논현동 114-29번지 지하1층 
1,서울특별시 강남구 논현동 106-18번지 
1,서울특별시 강남구 신사동 515-9번지 
1,서울특별시 강남구 역삼동 603-3번지 
1,서울특별시 강남구 역삼동 646-6번지 
1,서울특별시 강남구 논현동 123-5번지 
1,서울특별시 강남구 논현동 63-20 
1,서울특별시 강남구 신사동 662-9번지 
1,서울특별시 강남구 역삼동 732-21
1,서울특별시 강남구 대치동 922-0번지 
1,서울특별시 강남구 논현동 111-28 
1,서울특별시 강남구 역삼동 810-8번지 지하1층 
1,서울특별시 강남구 역삼동 607-16 
1,서울특별시 강남구 논현동 231-1 
1,서울특별시 강남구 청담동 119번지 
1,서울특별시 강남구 청담동 31-30번지 
1,서울특별시 강남구 논현동 88-4번지 
1,서울특별시 강남구 역삼동 788-33번지 
1,서울특별시 강남구 역삼동 700-15 
1,서울특별시 강남구 역삼동 647-12
1,서울특별시 영등포구 신길동 436-26 지하1층
1,서울특별시 강남구 대치동 957-1번지 
1,서울특별시 강남구 논현동 204-3번지 
1,서울특별시 강남구 역삼동 601-12번지 
1,서울특별시 강남구 논현동 10-6번지 
1,서울특별시 강남구 논현동 191-12번지 
1,서울특별시 강남구 역삼동 689-34번지 
1,서울특별시 강남구 논현동 210-3번지 
1,서울특별시 강남구 신사동 588-16 현대썬앤빌 
1,서울특별시 강남구 신사동 651-21 지상15층 
1,서울특별시 강남구 역삼동 718-31번지 
1,서울특별시 강남구 역삼동 677-2 
1,서울특별시 강남구 논현동 143-20번지 
1,서울특별시 강남구 신사동 562-9번지 
1,서울특별시 강남구 삼성동 143-21번지 지하1층 
1,서울특별시 강남구 수서동 724번지 로즈데일빌딩 지하2층동 101호
1,서울특별시 강남구 역삼동 718-0번지 지하1층 
1,서울특별시 강남구 역삼동 834-45
1,서울특별시 강남구 삼성동 143-4
1,서울특별시 강남구 역삼동 678-5 지하1층 
1,서울특별시 강남구 역삼동 831-35번지 지하1층 
1,서울특별시 강남구 역삼동 677-5 
1,서울특별시 강남구 논현동 88-0번지 
1,서울특별시 강남구 대치동 943-8번지 지하1층 
1,서울특별시 강남구 삼성동 38-29번지 지하1층 
1,서울특별시 강남구 역삼동 826-29 지하1층 106호 
1,서울특별시 강남구 청담동 78-10 
1,서울특별시 강남구 역삼동 823-8번지 
1,서울특별시 강남구 역삼동 831-25번지 
1,서울특별시 강남구 청담동 92-4번지 지하2층 
1,서울특별시 강남구 역삼동 838-7번지 
1,서울특별시 강남구 논현동 8-6번지 
1,서울특별시 강남구 역삼동 674-17 
1,서울특별시 강남구 논현동 248-7 지상1층
1,서울특별시 강남구 역삼동 705-5 지하1동
1,서울특별시 강남구 논현동 164-11 광명빌딩 지하1층
1,서울특별시 강남구 역삼동 648-3
1,서울특별시 강남구 역삼동 646-22번지 지하1층 
1,서울특별시 강남구 청담동 71-20번지 
1,서울특별시 강남구 대치동 943-12번지 
1,서울특별시 강남구 삼성동 158-26번지 
1,서울특별시 강남구 청담동 2-1번지 
1,서울특별시 강남구 논현동 97-10번지 
1,서울특별시 강남구 삼성동 112-23번지 
1,서울특별시 강남구 신사동 664-13 
1,서울특별시 강남구 도곡동 425-1번지 지층 
1,서울특별시 강남구 역삼동 837-22
1,서울특별시 강남구 역삼동 641-10
1,서울특별시 강남구 논현동 240-3
1,서울특별시 강남구 논현동 116-1
1,서울특별시 강남구 삼성동 157-13 지하1층
1,서울특별시 강남구 역삼동 736-24 110호
1,서울특별시 강남구 청담동 1-18번지 
1,서울특별시 강남구 신사동 579-2번지 
1,서울특별시 강남구 논현동 268-14번지 
1,서울특별시 강남구 신사동 509-0번지 
1,서울특별시 강남구 역삼동 830-27번지 
1,서울특별시 강남구 논현동 97-20번지 
1,서울특별시 강남구 도곡동 412번지 
1,서울특별시 강남구 청담동 1-16번지 
1,서울특별시 강남구 역삼동 673-31 
1,서울특별시 강남구 논현동 144-0 
1,서울특별시 강남구 논현동 184-31번지 
1,서울특별시 강남구 논현동 116번지 
1,서울특별시 강남구 역삼동 829-13번지 
1,서울특별시 강남구 도곡동 416-1번지 
1,서울특별시 강남구 역삼동 656-33 
1,서울특별시 강남구 대치동 961-1 
1,서울특별시 송파구 송파동 47-5 
1,서울특별시 강남구 대치동 897-13 지하1층
1,서울특별시 송파구 마천동 185-4번지 
1,서울특별시 송파구 방이동 63-7번지 지하1층 
1,서울특별시 송파구 잠실동 336-18 지하1층 
1,서울특별시 송파구 석촌동 2-19 (지1층) 
1,서울특별시 송파구 가락동 49-4번지 
1,서울특별시 송파구 석촌동 56-16번지 지하1층 
1,서울특별시 송파구 송파동 47-3번지 지하1층 
1,서울특별시 송파구 석촌동 7-4번지 지하1층 
1,서울특별시 송파구 송파동 7-12 
1,서울특별시 강남구 도곡동 943-4
1,서울특별시 송파구 방이동 109-0 지하1층
1,서울특별시 송파구 석촌동 180-5 지하1층 
1,서울특별시 송파구 방이동 65번지 지하1층 
1,서울특별시 송파구 가락동 7-10 지하1층
1,서울특별시 송파구 방이동 62-1 지하1층
1,서울특별시 송파구 방이동 24-8 금곡빌딩 2층
1,서울특별시 송파구 방이동 58-22 지층
1,서울특별시 송파구 석촌동 295-7번지 
1,서울특별시 송파구 삼전동 8-15번지 (지하1층) 
1,서울특별시 송파구 석촌동 286-9번지 (지하1층) 
1,서울특별시 송파구 방이동 206-7번지 지하1층 
1,서울특별시 송파구 가락동 98-7번지 지하1층 
1,서울특별시 송파구 마천동 118-12번지 지하1층 
1,서울특별시 송파구 방이동 68-8번지 
1,서울특별시 송파구 석촌동 175-0번지 지하1층 
1,서울특별시 송파구 가락동 19-10번지 지하1층 
1,서울특별시 송파구 잠실동 181-2 지하1층
1,서울특별시 송파구 송파동 58-7번지 지하1층 
1,서울특별시 송파구 방이동 62-14번지 지하1층 
1,서울특별시 송파구 가락동 160-7번지 지하1층 
1,서울특별시 송파구 가락동 197-16번지 지하1층 
1,서울특별시 송파구 가락동 77-7번지 
1,"서울특별시 송파구 가락동 79-7 (지층7,8,14,15)"
1,서울특별시 송파구 가락동 81-4 지하1층
1,"서울특별시 송파구 가락동 99-1번지 2층 201호,202호 "
1,서울특별시 송파구 가락동 78번지 IT벤처타워 지하1층 105호 
1,서울특별시 송파구 잠실동 182-6번지 지하1층 
1,서울특별시 송파구 방이동 149-20 지하1층 
1,서울특별시 송파구 가락동 19-7 지하1층 
1,서울특별시 송파구 마천동 190-40번지 
1,서울특별시 송파구 거여동 133-19번지 
1,서울특별시 송파구 가락동 167-7번지 
1,서울특별시 송파구 삼전동 101-10번지 
1,서울특별시 송파구 가락동 49-6 (지1층)
1,서울특별시 송파구 삼전동 119-22번지 지하1층 
1,서울특별시 송파구 방이동 37-2 (2층) 
1,서울특별시 송파구 가락동 77-7번지 302호 
1,서울특별시 송파구 가락동 77-7 2층 204호 
1,서울특별시 송파구 방이동 24-7 동산빌딩 지하1층
1,서울특별시 송파구 방이동 39-12 지상1층
1,서울특별시 송파구 석촌동 276-6
1,서울특별시 송파구 오금동 42-12번지 지하1층 
1,서울특별시 송파구 방이동 106-19 
1,서울특별시 송파구 방이동 223-8 
1,서울특별시 송파구 석촌동 251-4번지 
1,서울특별시 송파구 방이동 206-3번지 지하1층 
1,서울특별시 송파구 마천동 162-8번지 
1,서울특별시 송파구 가락동 7-9번지 지하1층 
1,서울특별시 송파구 가락동 80 성원상떼빌 102동 205호
1,서울특별시 송파구 가락동 80 성원상떼빌 지하1층 09호
1,서울특별시 송파구 방이동 67-10번지 
1,서울특별시 송파구 송파동 96-6번지 
1,서울특별시 송파구 오금동 129-20번지 
1,서울특별시 송파구 풍납동 399-1 지하1층 
1,서울특별시 송파구 오금동 113-5번지 (지층) 
1,서울특별시 송파구 방이동 111-15 지하1층
1,서울특별시 송파구 송파동 48-16
1,서울특별시 송파구 삼전동 132-13 지하1층
1,서울특별시 송파구 방이동 115-20 지하1층 
1,서울특별시 송파구 석촌동 52-1번지 
1,서울특별시 송파구 석촌동 178-5번지 지하1층 
1,서울특별시 송파구 거여동 26-2 
1,서울특별시 송파구 송파동 133-7 지하1층
1,서울특별시 송파구 석촌동 4-6 지하1층
1,
1,서울특별시 송파구 잠실동 178-4 지하1층 
1,서울특별시 송파구 가락동 98 송파가락두산위브센티움 B102호
1,서울특별시 송파구 석촌동 1-3번지 지하1층 
1,서울특별시 송파구 오금동 120-6 
1,서울특별시 송파구 송파동 21-6번지 
1,서울특별시 송파구 삼전동 22-1번지 
1,서울특별시 송파구 가락동 50번지 지하1층 
1,서울특별시 송파구 오금동 129번지 지하1층 
1,"서울특별시 송파구 송파동 135-0번지 ,18 "
1,서울특별시 송파구 거여동 21-9번지 
1,서울특별시 송파구 잠실동 314-4 지하1층 
1,서울특별시 송파구 가락동 35-8번지 지하1층 
1,서울특별시 송파구 삼전동 7-1번지 지하1층 
1,서울특별시 송파구 오금동 79-0번지 
1,서울특별시 송파구 석촌동 2-1 지하1층
1,서울특별시 송파구 가락동 75-14 지하1층
1,서울특별시 송파구 풍납동 481-1번지 지하1층 
1,서울특별시 송파구 오금동 134-0번지 
1,서울특별시 송파구 삼전동 131-2번지 
1,서울특별시 송파구 가락동 18-12번지 지하1층 
1,서울특별시 송파구 가락동 19-6번지 
1,서울특별시 송파구 석촌동 5-8 지하1층
1,서울특별시 송파구 방이동 71-11
1,서울특별시 송파구 석촌동 157 지상2층 201호
1,서울특별시 송파구 가락동 99-2번지 지하3층 
1,서울특별시 송파구 잠실동 180-6 
1,서울특별시 송파구 석촌동 163-1 지하1층 
1,서울특별시 송파구 송파동 57-6 지하1층 
1,서울특별시 송파구 방이동 58-6 
1,서울특별시 송파구 거여동 562-3 
1,서울특별시 송파구 석촌동 276-7번지 
1,서울특별시 송파구 거여동 129-73번지 지하1층 
1,서울특별시 송파구 방이동 206-4 지하1층
1,서울특별시 송파구 송파동 18-18 (지1층)
1,서울특별시 송파구 석촌동 22-3번지 지하1층 
1,서울특별시 송파구 풍납동 222-118
1,서울특별시 강동구 둔촌동 452-0 
1,서울특별시 강동구 천호동 394-1 
1,서울특별시 강동구 길동 352-9
1,서울특별시 강동구 길동 389-1번지 
1,서울특별시 강동구 길동 459-4 
1,서울특별시 강동구 길동 413-14 
1,서울특별시 강동구 천호동 410-13 
1,서울특별시 강동구 천호동 287-2 
1,서울특별시 강동구 천호동 35-28번지 
1,서울특별시 강동구 천호동 411-4
1,서울특별시 강동구 암사동 477-22 
1,서울특별시 강동구 길동 347-38번지 
1,서울특별시 강동구 명일동 312-37번지 
1,서울특별시 강동구 성내동 379-33 
1,서울특별시 강동구 명일동 353-4 
1,서울특별시 강동구 천호동 453-8번지 외3필지 1층 
1,서울특별시 강동구 암사동 501-12 
1,서울특별시 강동구 성내동 421-31 (지하1층)
1,서울특별시 강동구 천호동 121-83번지 
1,서울특별시 강동구 성내동 420-0번지 
1,서울특별시 강동구 천호동 315-25 
1,서울특별시 강동구 암사동 505-11번지 
1,서울특별시 강동구 성내동 555-13번지 
1,서울특별시 강동구 천호동 293-10
1,서울특별시 강동구 천호동 556-2 지하 1층
1,서울특별시 강동구 길동 456-2 
1,서울특별시 강동구 암사동 476-30번지 
1,"서울특별시 강동구 천호동 415-32 ,33호 "
1,서울특별시 강동구 암사동 490-20 
1,서울특별시 강동구 길동 252-130 신재빌딩
1,서울특별시 강동구 명일동 346-5
1,서울특별시 강동구 길동 412-8번지 (지1층) 
1,서울특별시 강동구 둔촌동 448-0번지 
1,서울특별시 강동구 상일동 457-3번지 
1,서울특별시 강동구 길동 345-6번지 
1,서울특별시 강동구 길동 459-4
1,서울특별시 강동구 천호동 163-8 금정빌딩
1,서울특별시 강동구 길동 387-15 근영빌딩
1,서울특별시 강동구 명일동 345-1
1,서울특별시 강동구 성내동 379
1,서울특별시 강동구 길동 454-2번지 
1,서울특별시 강동구 천호동 397-70번지 
1,서울특별시 강동구 성내동 552-6 
1,서울특별시 강동구 천호동 315-0번지 
1,서울특별시 강동구 천호동 410-26번지 
1,서울특별시 강동구 천호동 51-12 
1,서울특별시 영등포구 영등포동1가 139-5 진영빌딩
1,서울특별시 강동구 천호동 453-7번지 
1,서울특별시 강동구 명일동 312-58
1,서울특별시 강동구 명일동 324-3 지층
1,서울특별시 강동구 성내동 244-14번지 
1,서울특별시 강동구 암사동 512-0번지 
1,서울특별시 강동구 성내동 379번지 
1,서울특별시 강동구 명일동 289-15
1,서울특별시 강동구 천호동 410-11번지 
1,서울특별시 강동구 천호동 34-21번지 
1,서울특별시 강동구 명일동 312-79번지 
1,서울특별시 강동구 성내동 440-22번지 
1,서울특별시 강동구 천호동 289-63번지 지하1층 
1,서울특별시 강동구 명일동 289-14번지 
1,서울특별시 강동구 성내동 429-18번지 
1,서울특별시 강동구 명일동 312-80 
1,"서울특별시 강동구 길동 448-1 ,2,449 "
1,서울특별시 강동구 성내동 553-15번지 
1,서울특별시 강동구 길동 458-2번지 202호 
1,서울특별시 강동구 길동 386-8번지 지하 1층 
1,서울특별시 강동구 천호동 325-8
1,서울특별시 강동구 천호동 243-174번지 
1,"서울특별시 강동구 성내동 416번지 ,416-1,2,3 "
1,서울특별시 종로구 낙원동 220 지하1층
1,서울특별시 구로구 고척동 173-10
1,서울특별시 구로구 구로동 734-15
1,서울특별시 구로구 구로동 706-3 제2호 지층
1,서울특별시 영등포구 신길동 500-0 지하1층
1,서울특별시 구로구 고척동 50-48
1,서울특별시 강북구 수유동 190-32
1,서울특별시 서대문구 홍은동 277-75
1,서울특별시 종로구 낙원동 90-0
1,서울특별시 동작구 상도동 492-14
1,서울특별시 강남구 논현동 114-13
1,서울특별시 종로구 낙원동 195-4 (지하1층)
1,서울특별시 강북구 수유동 569-16
1,서울특별시 강동구 천호동 452 산경2 빌딩
1,서울특별시 성북구 동선동1가 3-7 지하
1,서울특별시 강남구 역삼동 718-17
1,서울특별시 강남구 역삼동 628
1,서울특별시 강남구 역삼동 720-9 스타팅빌딩
1,서울특별시 종로구 묘동 24-1
1,서울특별시 서대문구 창천동 29-61
1,서울특별시 서대문구 홍제동 139-7 /139-5 외2필지 나동(2021.8.20.직권변경)
1,"서울특별시 서대문구 남가좌동 268-15 26,27"
1,서울특별시 서대문구 충정로2가 115-10
1,서울특별시 서대문구 연희동 79-31
1,서울특별시 서대문구 남가좌동 254-7
1,서울특별시 서대문구 북가좌동 105-14
1,서울특별시 금천구 시흥동 999-45
1,서울특별시 금천구 독산동 1031-5 지하1층
1,서울특별시 양천구 신정동 973-33 지하 1층
1,서울특별시 영등포구 양평동4가 27-3
1,서울특별시 강북구 수유동 279-126
1,서울특별시 서대문구 창천동 29-44
1,서울특별시 강남구 역삼동 836-25
1,서울특별시 금천구 독산동 960-15 지하1층
1,서울특별시 금천구 독산동 296-16 지하1층
1,서울특별시 금천구 독산동 159-1 지하1층
1,서울특별시 금천구 독산동 1037-0 지하1층 (독산역길 3)
1,서울특별시 금천구 독산동 1027-18 지하1층
1,서울특별시 금천구 독산동 159-20 지하1층
