영업상태코드,주소
1,서울특별시 송파구 방이동 36-8번지 
1,서울특별시 송파구 잠실동 180-4번지 지하1층 
1,서울특별시 송파구 방이동 46-3번지 
1,서울특별시 송파구 방이동 24 지하1층 
1,서울특별시 송파구 잠실동 183-1번지 지하1층 
1,서울특별시 송파구 가락동 98-7
1,서울특별시 강남구 신사동 587-1 선샤인호텔
1,서울특별시 강남구 논현동 218-25
1,서울특별시 송파구 방이동 28-7 지하1층
1,서울특별시 송파구 가락동 99-1
1,서울특별시 송파구 가락동 79-4
1,서울특별시 송파구 풍납동 481-1번지 
1,서울특별시 송파구 잠실동 175-14 지하1층 
1,서울특별시 송파구 방이동 37-7번지 지하1층 
1,서울특별시 송파구 방이동 37-10 지하1층 
1,서울특별시 송파구 잠실동 178-5 지하1층 
1,서울특별시 송파구 잠실동 177-4번지 지하1층 
1,서울특별시 송파구 가락동 98-7 (지하1층) 
1,서울특별시 송파구 방이동 34-7 지하1층 
1,서울특별시 송파구 방이동 39-12번지 지상2층 
1,서울특별시 송파구 가락동 99-1번지 지하1층 
1,서울특별시 송파구 가락동 98-7 지하1층 106-1
1,서울특별시 송파구 방이동 24-1
1,서울특별시 송파구 가락동 98-2 지하2층
1,서울특별시 강남구 역삼동 705-8 지하1층
1,서울특별시 송파구 방이동 36 지하1층
1,서울특별시 송파구 가락동 99-1 (지하1층)
1,서울특별시 송파구 방이동 36 지상 2층
1,서울특별시 송파구 잠실동 181-2 지하1층
1,서울특별시 송파구 방이동 37-2 지하 1층
1,서울특별시 송파구 방이동 36-3 지하1층
1,서울특별시 송파구 가락동 99-1 
1,서울특별시 송파구 방이동 36-1번지 지하1층 
1,서울특별시 송파구 가락동 79-4번지 세화빌딩 
1,서울특별시 송파구 방이동 34-7 (2층) 
1,서울특별시 송파구 방이동 38-12번지 지상2층 
1,서울특별시 송파구 방이동 34-7 (3층) 
1,서울특별시 송파구 가락동 99-2번지 훼미리2차오피스텔 지상2층 2층2호 
1,서울특별시 송파구 방이동 34-6번지 지하1층 
1,서울특별시 송파구 석촌동 158번지 호텔 레이크 지하2층 
1,서울특별시 송파구 잠실동 181-4번지 지하1층 
1,서울특별시 송파구 방이동 24-0 지상3층 
1,서울특별시 송파구 가락동 79-5 밀리아나2차오피스텔 2층
1,서울특별시 송파구 방이동 24-0 (1층)
1,서울특별시 송파구 잠실동 177-5 지하1층
1,서울특별시 송파구 방이동 34-8 지하1층
1,서울특별시 송파구 가락동 79-4 세화빌딩 지하1층 106-1호
1,서울특별시 송파구 가락동 98-6 지하3층 
1,서울특별시 송파구 가락동 99-2번지 
1,서울특별시 송파구 가락동 98-6 지하1층 
1,서울특별시 송파구 가락동 98-2번지 뉴훼미리1차 지상2층 201호
1,서울특별시 송파구 잠실동 178-5번지 지상3층 
1,서울특별시 송파구 석촌동 158번지 호텔 레이크 지하3층 
1,"서울특별시 송파구 가락동 79-7번지 지상2층 3,4호 "
1,"서울특별시 송파구 가락동 79-7번지 2층 1호,2호 "
1,서울특별시 송파구 가락동 98-7 지하1층 106-2호
1,서울특별시 송파구 가락동 79-7번지 
1,서울특별시 송파구 가락동 79-4 지하1층 101호
1,서울특별시 송파구 방이동 24-0 지상2층
1,서울특별시 송파구 잠실동 182-0 지하1층
1,서울특별시 송파구 가락동 79-4 세화빌딩
1,서울특별시 송파구 가락동 99-1 지상1층 104호 - 108호
1,서울특별시 송파구 방이동 39-12번지 지하1층 
1,서울특별시 송파구 방이동 38-13번지 (지상2층) 
1,"서울특별시 송파구 가락동 79-4번지 세화빌딩 지하1층 111호,112호,113호 "
1,서울특별시 송파구 가락동 99-2 3층 
1,서울특별시 송파구 가락동 99-2 
1,서울특별시 송파구 가락동 98-6 지하2층 
1,서울특별시 송파구 가락동 79-4 2층 202-A호 
1,서울특별시 송파구 가락동 79-4번지 2층 202-B호
1,서울특별시 송파구 방이동 38-12번지 (지하1층) 
1,서울특별시 강동구 길동 412-2번지 
1,서울특별시 강동구 길동 450-0번지 2층 
1,서울특별시 강동구 길동 413-13번지 
1,서울특별시 강동구 길동 447-1 2층 
1,서울특별시 강동구 길동 449-1번지 
1,서울특별시 강동구 길동 387-15번지 
1,서울특별시 강동구 길동 387-14
1,서울특별시 강동구 길동 459-0번지 
1,서울특별시 강동구 천호동 454-39 
1,서울특별시 강동구 길동 414-1번지 
1,서울특별시 강동구 천호동 427-29 
1,서울특별시 강동구 길동 459-2 
1,서울특별시 강동구 길동 414번지 1 
1,서울특별시 강동구 길동 448-1번지 
1,서울특별시 강동구 길동 389-4번지 
1,"서울특별시 강동구 길동 412-11번지 ,16 "
1,서울특별시 강동구 길동 389-3번지 
1,서울특별시 강동구 길동 414-1 2층
1,서울특별시 강동구 천호동 416-5
1,서울특별시 강동구 천호동 416-5 2층
1,서울특별시 강동구 길동 415-18 호텔아르고 
1,서울특별시 강동구 길동 414-1 
1,서울특별시 강동구 길동 415-7 2층
1,서울특별시 강동구 길동 388-3
1,서울특별시 강동구 길동 458-3 2층
1,서울특별시 강동구 길동 387-11 
1,서울특별시 강동구 길동 459-2 3층302호 
1,서울특별시 강동구 길동 449-1 (2층) 
1,서울특별시 강동구 천호동 550-7 
1,서울특별시 강동구 길동 450번지 3층 
1,서울특별시 강동구 암사동 496-16번지 
1,서울특별시 강동구 길동 413-13번지 지하 
1,서울특별시 강동구 길동 413-42 지하1층 
1,서울특별시 강동구 길동 459-2번지 2층 206-1호
1,서울특별시 강동구 천호동 454-15번지 지하1층 
1,서울특별시 강동구 길동 459번지 
1,서울특별시 강동구 길동 450번지 지하1층 
1,서울특별시 강동구 길동 413-13번지 
1,서울특별시 강동구 성내동 429-10
1,서울특별시 강동구 길동 458-3 
1,서울특별시 강동구 길동 414-1 석탄공회관 
1,서울특별시 강동구 길동 447-1번지 
1,서울특별시 강동구 길동 413-20 
1,서울특별시 강동구 길동 413-14 
1,서울특별시 강동구 길동 458-3 2층 
1,서울특별시 강동구 길동 454-1 
1,서울특별시 강동구 길동 413-50 지하1층 
1,서울특별시 강동구 길동 413-10 
1,서울특별시 강동구 길동 389-4번지 
1,서울특별시 강동구 천호동 415-5 지하1층 
1,서울특별시 강동구 길동 458-3번지 2층 
1,서울특별시 강동구 길동 412-14번지 
1,서울특별시 강동구 성내동 397-11 지하1층
1,서울특별시 강동구 길동 458-6번지 지하 
1,서울특별시 강동구 천호동 410-159번지 
1,서울특별시 강동구 천호동 550-9번지 
1,서울특별시 강동구 천호동 412-3번지 
1,서울특별시 강동구 길동 387-12번지 
1,서울특별시 강동구 길동 448-1 
1,서울특별시 강동구 길동 414-7번지 
1,서울특별시 강동구 길동 459-2 (304호) 
1,서울특별시 강동구 길동 415-6 강동빌딩 
1,서울특별시 강동구 길동 415-6번지 강동빌딩 
1,서울특별시 강동구 길동 387-12 2층 
1,서울특별시 강동구 길동 388-3번지 지하1층 
1,서울특별시 강동구 길동 459-2번지 402호
1,서울특별시 강동구 길동 458-6 
1,서울특별시 강동구 길동 458-6번지 
1,서울특별시 강동구 길동 454-2번지 
1,"서울특별시 강동구 천호동 454-3 ,4"
1,서울특별시 강동구 천호동 415-32 지층 
1,서울특별시 강동구 길동 459번지 지상1층 
1,서울특별시 강동구 길동 458-3번지 (2층) 
1,서울특별시 강동구 천호동 412-2번지 
1,서울특별시 강동구 길동 413-50 
1,"서울특별시 강동구 천호동 454-25 ,26,27(3층) "
1,서울특별시 강동구 길동 387-15번지 
1,서울특별시 강동구 길동 413-44번지 
1,서울특별시 강동구 길동 458-2 
1,서울특별시 강동구 길동 454-1번지 일성오피스텔 지하 109호 
1,서울특별시 강동구 길동 413-50 
1,서울특별시 강동구 길동 413-50 
1,서울특별시 강동구 천호동 454-53 지하 
1,서울특별시 강동구 길동 458-2번지 2층 201호 
1,서울특별시 강동구 길동 413-10번지 지하1층 
1,서울특별시 강동구 길동 459-2번지 중부빌딩 3층 301호 
1,서울특별시 강동구 길동 458-3번지 1층 
1,서울특별시 강동구 길동 415-7 
1,서울특별시 강동구 길동 413-13번지 
1,서울특별시 강북구 수유동 47-1 지하
1,서울특별시 강서구 화곡동 938-18 (지하 1층)
1,서울특별시 종로구 종로6가 128-1
1,서울특별시 금천구 시흥동 885-0 지하1층
1,서울특별시 금천구 시흥동 985-8 지하1층 (시흥대로 536)
1,서울특별시 금천구 시흥동 122-4 지하1층
1,서울특별시 금천구 독산동 901-9 지하1층 (남부순환로 1432)
1,서울특별시 금천구 독산동 1012-15 지하1층 (시흥대로 295)
1,서울특별시 금천구 시흥동 954-32 지하1층
1,서울특별시 금천구 독산동 293-5
1,서울특별시 영등포구 영등포동3가 17-9 스카이모텔
1,"서울특별시 서초구 잠원동 21-3 ,4호 (지하 1층)"
1,"서울특별시 영등포구 여의도동 44-32 에리트빌팅 지하101,102,103호"
1,서울특별시 금천구 시흥동 124-1 지하1층
