영업상태코드,지역구
3,서울특별시 금천구 독산동 973-2번지 지하1층 
3,서울특별시 금천구 시흥동 995-8번지 
3,서울특별시 금천구 시흥동 994-12번지 
3,서울특별시 금천구 가산동 140-29번지 
3,서울특별시 금천구 시흥동 802-26번지 (지하1층) 
3,서울특별시 금천구 시흥동 891-6번지 
3,서울특별시 금천구 시흥동 992-5번지 
3,서울특별시 금천구 가산동 140-14번지 
3,서울특별시 금천구 시흥동 921-8번지 지하1층 (은행나무길 52-1) 
3,서울특별시 금천구 시흥동 883-11번지 
3,서울특별시 금천구 시흥동 999-42번지 
3,서울특별시 금천구 시흥동 940-14번지 지하1층 (금산초등길 3) 
3,서울특별시 금천구 시흥동 910-0번지 
3,서울특별시 금천구 가산동 142-41번지 .44 
3,서울특별시 금천구 독산동 950-3번지 
3,서울특별시 금천구 시흥동 819-1번지 지하1층 
3,서울특별시 금천구 가산동 143-2번지 
3,서울특별시 금천구 독산동 151-12번지 
3,서울특별시 금천구 가산동 142-33번지 
3,서울특별시 금천구 독산동 1077-31번지 
3,서울특별시 금천구 가산동 142-35번지 
3,서울특별시 금천구 시흥동 841-54번지 (지하1층) 
3,서울특별시 금천구 가산동 234-41번지 지하1층 (사당길 7) 
3,서울특별시 금천구 시흥동 940-10번지 
3,서울특별시 금천구 시흥동 920-0번지 
3,서울특별시 금천구 독산동 148-22번지 
3,서울특별시 금천구 시흥동 983-0번지 
3,서울특별시 금천구 시흥동 879-20번지 지하1층 (금천로 206) 
3,서울특별시 금천구 독산동 146-11번지 
3,서울특별시 금천구 가산동 150-2번지 
3,서울특별시 금천구 가산동 139-11번지 
3,서울특별시 금천구 독산동 145-12번지 
3,서울특별시 금천구 독산동 1003-0번지 지하1층 (독산역길 105) 
3,서울특별시 금천구 가산동 43-1번지 (지상2층) 
3,서울특별시 금천구 시흥동 999-48번지 
3,서울특별시 금천구 시흥동 889-7번지 
3,서울특별시 금천구 시흥동 984-29번지 
3,서울특별시 금천구 가산동 151-18번지 
3,서울특별시 금천구 독산동 1054-8번지 지상1층 (시흥대로 341) 
3,서울특별시 금천구 가산동 143-5번지 
3,서울특별시 금천구 시흥동 879-26번지 (지하1층) 
3,서울특별시 금천구 가산동 146-84번지 
3,서울특별시 금천구 시흥동 999-48번지 
3,서울특별시 금천구 독산동 200-7번지 
3,서울특별시 금천구 독산동 951-4번지 
3,서울특별시 금천구 시흥동 940-12번지 
3,서울특별시 금천구 독산동 146-14번지 (지상2층) 
3,서울특별시 금천구 시흥동 954-33번지 
3,서울특별시 금천구 시흥동 882-47번지 
3,서울특별시 금천구 독산동 954-0번지 
3,서울특별시 금천구 가산동 145-20번지 
1,서울특별시 금천구 시흥동 848-34
1,서울특별시 금천구 독산동 293-5번지 협진식품빌딩 5층 33호
1,"서울특별시 금천구 시흥동 885-4번지 ,5,7,8 지하1층 (금천로 189) "
1,서울특별시 금천구 시흥동 903-11 지하1층 (샘길 6)
1,서울특별시 금천구 독산동 160-4 지하1층 
1,서울특별시 금천구 독산동 974-0 지하1층 
1,서울특별시 금천구 독산동 1023-17 지하1층 
1,서울특별시 금천구 독산동 961-8 지하1층 
1,서울특별시 금천구 독산동 961-12번지 지하1층 
1,서울특별시 금천구 시흥동 121-9
1,서울특별시 금천구 시흥동 883-3번지 지하1층 
1,서울특별시 금천구 시흥동 885 
1,서울특별시 강북구 수유동 45-1 평익타워
1,서울특별시 구로구 구로동 85-1
1,서울특별시 금천구 가산동 141-8 2층
1,"서울특별시 금천구 시흥동 999-48 ,49 지하1층 (금천로 218)"
1,서울특별시 금천구 시흥동 883-7 지하1층
1,서울특별시 금천구 시흥동 852-31 지하1층
1,서울특별시 동대문구 청량리동 30-1
1,서울특별시 동작구 대방동 416-4
1,서울특별시 금천구 독산동 293-5 협진식품빌딩 2층 201호
1,서울특별시 금천구 시흥동 883-15
1,서울특별시 금천구 독산동 990-21 지하1층 
1,서울특별시 금천구 독산동 289-6번지 지하1층 
1,서울특별시 금천구 독산동 293-5 
1,서울특별시 금천구 시흥동 888-12 지하1층 
1,서울특별시 금천구 독산동 1043-57번지 지하1층 
1,서울특별시 금천구 시흥동 884-4 지상2층
1,서울특별시 금천구 시흥동 888-1 지상2층
1,서울특별시 금천구 시흥동 884-3 지상2층 
1,서울특별시 금천구 독산동 297-1 미성빌딩 지하1층 
1,서울특별시 금천구 독산동 1019-1번지 지하1층 
1,서울특별시 금천구 독산동 293-19 지하1층
3,서울특별시 영등포구 여의도동 36-0
1,서울특별시 금천구 시흥동 940-8 지하1층
1,서울특별시 금천구 독산동 145-8
1,서울특별시 금천구 가산동 142-42 지하1층 (구로동길 267)
1,서울특별시 강북구 수유동 30-25
1,서울특별시 금천구 시흥동 882-58
1,서울특별시 금천구 시흥동 995-6 지하1층
1,서울특별시 금천구 독산동 1031-27 지하1층
1,서울특별시 금천구 가산동 458-15 지하1층 (가산디지털2길 61)
1,서울특별시 도봉구 방학동 676 지하1층
1,서울특별시 서초구 서초동 1694-6 신우빌딩
3,서울특별시 금천구 가산동 151-63 지하1층
1,서울특별시 금천구 독산동 950-2 지하1층
1,서울특별시 금천구 시흥동 889 지하1층 
1,서울특별시 금천구 시흥동 883-18번지 지하1층 
1,서울특별시 영등포구 양평동4가 119-0
1,서울특별시 영등포구 영등포동 580-8번지 
1,서울특별시 영등포구 당산동3가 328-0번지 
1,서울특별시 영등포구 당산동3가 214-0번지 지하1층 
1,서울특별시 영등포구 대림동 1055-1 
1,서울특별시 금천구 독산동 876-1
1,서울특별시 성동구 홍익동 354
3,서울특별시 영등포구 영등포동1가 143-3
3,서울특별시 영등포구 대림동 993-75
3,서울특별시 영등포구 여의도동 43-0 미원빌딩 지하동
1,서울특별시 금천구 가산동 141-14
1,서울특별시 금천구 독산동 148-22 지하1층
3,서울특별시 영등포구 양평동1가 164-21
1,서울특별시 영등포구 문래동4가 8-3번지 지하1층 
1,서울특별시 영등포구 영등포동3가 23-1번지 2층 일부 
3,서울특별시 영등포구 대림동 664
3,서울특별시 영등포구 대림동 689-1
1,서울특별시 영등포구 대림동 739-1 지하1층
1,서울특별시 영등포구 당산동3가 127-5번지 지하1층 
1,서울특별시 영등포구 신길동 296-26번지 지하1층 
3,"서울특별시 영등포구 여의도동 36-2 여의도백화점7층 701호,711호"
3,서울특별시 영등포구 여의도동 13-5 오성빌딩
3,서울특별시 영등포구 신길동 190-175
1,"서울특별시 영등포구 여의도동 44-16 외교빌딩(지하1층 1호,2호)"
1,서울특별시 영등포구 영등포동4가 65-2번지 
1,서울특별시 영등포구 대림동 692-2 
1,서울특별시 영등포구 대림동 1050-29번지 
1,서울특별시 영등포구 대림동 1019-3번지 지하1층 
1,서울특별시 영등포구 여의도동 14-13번지 
1,서울특별시 영등포구 당산동3가 287-0 지하1층 
3,서울특별시 영등포구 여의도동 13-17 세실리아빌딩지하1층
1,서울특별시 영등포구 여의도동 44-37 지상14층
3,서울특별시 영등포구 영등포동7가 104-8
1,서울특별시 영등포구 당산동1가 40-2번지 지하1층 
1,서울특별시 영등포구 여의도동 44-35번지 
1,서울특별시 영등포구 여의도동 43-0 미원빌딩 302호
1,서울특별시 영등포구 당산동6가 233번지 지하1층 
1,서울특별시 영등포구 당산동3가 194-0 지하1층
3,서울특별시 영등포구 문래동2가 21-2
1,서울특별시 영등포구 당산동3가 86-1 지하1층
1,서울특별시 영등포구 당산동3가 222-0 지하1층
1,서울특별시 영등포구 여의도동 14-11 대하빌딩지하19호
1,서울특별시 영등포구 양평동2가 29-4번지 
1,서울특별시 영등포구 당산동2가 56-0번지 
1,서울특별시 영등포구 대림동 693-3번지 지하1층 
1,서울특별시 영등포구 영등포동5가 19-53 지하1층 
3,서울특별시 영등포구 여의도동 43-0 미원빌딩 3층 312호
1,서울특별시 영등포구 여의도동 35-5번지 3층 333호 
1,서울특별시 영등포구 당산동3가 228-6
3,서울특별시 영등포구 영등포동3가 6-3번지 
3,서울특별시 영등포구 여의도동 44-21 중앙 지하동 111호
1,서울특별시 영등포구 당산동3가 278-2번지 
1,서울특별시 영등포구 대림동 756-6번지 
1,서울특별시 영등포구 당산동3가 218-0번지 
1,"서울특별시 영등포구 여의도동 43-0번지 미원빌딩319,320 "
1,서울특별시 영등포구 신길동 833-0번지 
1,서울특별시 영등포구 당산동 171-18 지하1층 
1,서울특별시 영등포구 신길동 4326-0 지하1층
1,서울특별시 영등포구 영등포동 618-38번지 
1,서울특별시 영등포구 당산동3가 315-0 
3,서울특별시 영등포구 영등포동3가 24-2 지하1층
3,서울특별시 영등포구 영등포동7가 66-5
3,서울특별시 영등포구 영등포동3가 17-12
3,서울특별시 영등포구 영등포동7가 70-11
3,서울특별시 영등포구 당산동6가 302-0 2층
3,서울특별시 영등포구 영등포동3가 12-20
1,서울특별시 영등포구 양평동1가 28-1번지 
1,서울특별시 영등포구 영등포동5가 6-3
1,서울특별시 영등포구 영등포동3가 13-4 지하1층
1,서울특별시 영등포구 당산동1가 267-0 
1,서울특별시 영등포구 영등포동4가 65-2 
1,서울특별시 영등포구 당산동3가 396-11번지 지하1층 
1,서울특별시 영등포구 당산동3가 296-0 
3,서울특별시 영등포구 대림동 844-1
3,서울특별시 영등포구 여의도동 43 4층
1,서울특별시 영등포구 도림동 156-8 지하1층
1,서울특별시 영등포구 당산동3가 398-2
3,서울특별시 영등포구 당산동1가 256-58
1,서울특별시 영등포구 양평동1가 164-8번지 
1,서울특별시 영등포구 여의도동 36-4 오륜빌딩 
1,서울특별시 영등포구 영등포동3가 9-13 에쉐르아이 시네마 쇼핑몰 1502호
1,서울특별시 영등포구 여의도동 43 미원빌딩 217호
1,서울특별시 영등포구 영등포동5가 30-0번지 지하1층 
1,서울특별시 영등포구 양평동1가 13-31번지 
1,서울특별시 영등포구 당산동3가 129-0 지하1층
3,서울특별시 영등포구 당산동3가 195-1
1,서울특별시 강동구 길동 415-13 강동 큐브 2차
3,서울특별시 영등포구 영등포동2가 94-35
1,서울특별시 강동구 길동 414-5 골드클래스
1,서울특별시 영등포구 당산동3가 228-3번지 지하1층 
1,서울특별시 영등포구 당산동3가 159 외1필지 
1,서울특별시 영등포구 신길동 65-52 
1,서울특별시 영등포구 영등포동6가 75-2 대흥빌딩
1,서울특별시 영등포구 양평동4가 56
1,서울특별시 영등포구 당산동3가 373 지하1층
1,서울특별시 영등포구 당산동2가 30-13번지 지하1층 
1,서울특별시 영등포구 도림동 180-6번지 지하1층 
1,"서울특별시 영등포구 당산동3가 174-0번지 ,175-4 지하1층 "
1,서울특별시 영등포구 양평동2가 29-5번지 
3,서울특별시 영등포구 여의도동 34-11 한양빌딩 지하1층
3,서울특별시 영등포구 대림동 990-88
3,서울특별시 영등포구 당산동4가 92-3
3,서울특별시 영등포구 당산동2가 134-0
1,서울특별시 영등포구 대림동 664-21번지 지하1층 
1,서울특별시 영등포구 당산동3가 167-0번지 
1,서울특별시 영등포구 문래동4가 8-1번지 
1,서울특별시 영등포구 영등포동5가 63-0 지하1층
1,서울특별시 영등포구 양평동4가 84-1번지 
1,서울특별시 영등포구 영등포동3가 16-2번지 지하1층 
1,서울특별시 영등포구 당산동6가 227번지 지하1층 
1,서울특별시 영등포구 여의도동 36-2번지 
1,서울특별시 영등포구 영등포동3가 8-1번지 성남빌딩 A동 지하1층 
3,서울특별시 영등포구 양평동4가 149-5
3,서울특별시 영등포구 당산동2가 32-4
1,서울특별시 영등포구 양평동4가 97-0
3,서울특별시 영등포구 영등포동3가 5-1 3층 
3,서울특별시 영등포구 영등포동3가 9-23번지 3층 
3,서울특별시 영등포구 영등포동3가 27-10번지 
3,서울특별시 영등포구 영등포동4가 426-46번지 
3,서울특별시 영등포구 영등포동2가 28-167번지 
3,서울특별시 영등포구 여의도동 13-3번지 
3,서울특별시 영등포구 여의도동 46-1번지 유창빌딩지하 
3,서울특별시 영등포구 영등포동5가 37-2번지 
3,서울특별시 영등포구 여의도동 13-4 동우빌딩 
3,서울특별시 영등포구 영등포동 602-140번지 
3,서울특별시 영등포구 영등포동3가 26-1번지 
3,서울특별시 영등포구 양평동2가 37-2번지 
3,서울특별시 영등포구 여의도동 43-0번지 
3,서울특별시 영등포구 여의도동 44-14번지 경도 2호
3,서울특별시 영등포구 신길동 100-21번지 
3,서울특별시 영등포구 여의도동 44-21번지 중낭빌딩207 
3,서울특별시 영등포구 대림동 693-6번지 
3,"서울특별시 영등포구 여의도동 44-2번지 ,4 "
3,서울특별시 영등포구 여의도동 45-14번지 
3,서울특별시 영등포구 당산동3가 214-0번지 
3,서울특별시 영등포구 신길동 355-631번지 
1,서울특별시 강서구 화곡동 935-12 2층
1,서울특별시 영등포구 당산동3가 223-9번지 
1,서울특별시 영등포구 양평동1가 89-5
1,서울특별시 영등포구 당산동3가 142 지하1층 
1,"서울특별시 영등포구 여의도동 43번지 미원빌딩314,315호 "
1,서울특별시 영등포구 당산동3가 342-6번지 지하1층 
1,서울특별시 영등포구 대림동 692-1번지 지하1층 
1,서울특별시 영등포구 당산동3가 168 갑산빌딩
3,서울특별시 영등포구 당산동2가 53-0
3,서울특별시 영등포구 영등포동2가 175 지하1층
3,서울특별시 영등포구 신길동 235-1
1,서울특별시 강동구 명일동 325-1
3,서울특별시 영등포구 신길동 355-632 지하1층
3,서울특별시 영등포구 문래동2가 19-4
1,서울특별시 강서구 화곡동 935-12 (지상 3층)
1,서울특별시 노원구 상계동 717-0
1,서울특별시 영등포구 당산동3가 257-12
1,서울특별시 영등포구 영등포동5가 20-62번지 
1,서울특별시 영등포구 영등포동5가 25-17번지 
1,서울특별시 영등포구 대림동 689-1 지하1층 
1,서울특별시 영등포구 대림동 756-4번지 
1,서울특별시 영등포구 대림동 908-13번지 지하1층 
1,서울특별시 영등포구 영등포동5가 20-62 
1,서울특별시 영등포구 여의도동 14-13 지하107호 
3,서울특별시 중랑구 상봉동 109-29
1,서울특별시 영등포구 여의도동 13-22번지 지하1층 
1,서울특별시 영등포구 신길동 235-3번지 
3,서울특별시 영등포구 영등포동3가 16-3 2층
3,서울특별시 영등포구 여의도동 44-0 외교빌딩지하 2동
3,서울특별시 영등포구 영등포동3가 8-1 2층
1,서울특별시 영등포구 신길동 3622-0번지 
1,서울특별시 영등포구 여의도동 43-0 미원빌딩301호 
1,서울특별시 영등포구 영등포동2가 309-0 
3,서울특별시 영등포구 영등포동4가 68-2 지하1층
1,서울특별시 영등포구 영등포동3가 14-1
1,서울특별시 영등포구 여의도동 44-23번지 하남빌딩 지하114호 
3,서울특별시 영등포구 영등포동4가 163-8번지 
3,서울특별시 영등포구 당산동6가 333-6번지 
3,서울특별시 영등포구 영등포동2가 330-0번지 
3,서울특별시 영등포구 당산동3가 386-11 지하1층 
3,서울특별시 영등포구 신길동 296-14번지 
3,서울특별시 영등포구 여의도동 44-27번지 하남빌딩지하13호 
3,서울특별시 영등포구 여의도동 338-5번지 
3,서울특별시 영등포구 영등포동 580-97번지 
3,서울특별시 영등포구 영등포동5가 18-65번지 
3,서울특별시 영등포구 신길동 69-20번지 
3,서울특별시 영등포구 신길동 69-9번지 
3,서울특별시 영등포구 신길동 100-12번지 
3,서울특별시 영등포구 대림동 1050-13번지 
3,서울특별시 영등포구 여의도동 21-3번지 서울상가 117동 
3,서울특별시 영등포구 신길동 192-206번지 
3,서울특별시 영등포구 여의도동 53-0번지 우정상가 
3,서울특별시 영등포구 여의도동 44-29번지 
3,서울특별시 영등포구 영등포동3가 23-13번지 
3,서울특별시 영등포구 영등포동3가 13-4번지 
3,서울특별시 영등포구 여의도동 15-3번지 
3,서울특별시 영등포구 신길동 355-635번지 636 
3,서울특별시 영등포구 여의도동 36-4번지 오륜빌딩 지하동 103호
3,서울특별시 영등포구 당산동5가 33-9번지 
3,서울특별시 영등포구 여의도동 45-15번지 
3,"서울특별시 영등포구 여의도동 45-15번지 서린빌딩 지하 3호, 7호 "
3,"서울특별시 영등포구 여의도동 43 미원빌딩 지하6,7호"
3,"서울특별시 영등포구 여의도동 14-27번지 대산빌딩 지하4,5호 "
3,서울특별시 영등포구 대림동 739-4 
3,서울특별시 영등포구 여의도동 45-15번지 서린빌딩 
3,서울특별시 영등포구 당산동3가 163-0번지 
3,"서울특별시 영등포구 당산동2가 124번지 ,145 "
3,서울특별시 영등포구 여의도동 44-16번지 외교빌딩 
3,서울특별시 영등포구 여의도동 43-0번지 미원빌딩 314호
3,서울특별시 영등포구 영등포동3가 17-4번지 
3,서울특별시 영등포구 여의도동 44-14번지 경도 215동 216호
3,서울특별시 영등포구 영등포동4가 146-5번지 
3,서울특별시 영등포구 당산동2가 48-1번지 
3,서울특별시 영등포구 양평동1가 89-13번지 
3,서울특별시 영등포구 영등포동2가 94-115번지 
3,서울특별시 영등포구 여의도동 44-22번지 호성빌딩 
3,"서울특별시 영등포구 신길동 96-15번지 1,2층 "
3,서울특별시 영등포구 여의도동 44-35번지 제일빌딩 지하동 
3,서울특별시 영등포구 여의도동 44-35번지 제일빌딩 지하15호 
3,서울특별시 영등포구 신길동 355-637번지 
3,서울특별시 영등포구 여의도동 21-3번지 서울상가 110호
3,서울특별시 영등포구 도림동 139-6번지 
3,서울특별시 영등포구 도림동 147-43번지 
3,서울특별시 영등포구 여의도동 13-17번지 세실빌딩 지하동 
3,서울특별시 영등포구 여의도동 44-13번지 충무빌딩115호 
3,서울특별시 영등포구 영등포동3가 25-1번지 
3,서울특별시 영등포구 대림동 844-1번지 
3,서울특별시 영등포구 영등포동3가 2-27번지 
3,서울특별시 영등포구 양평동3가 1-2번지 
3,서울특별시 영등포구 당산동5가 32-1번지 
3,서울특별시 영등포구 신길동 237-9번지 
3,"서울특별시 영등포구 여의도동 44-14번지 경도상가223,225호 "
3,서울특별시 영등포구 여의도동 44-4번지 태양빌딩 
3,서울특별시 영등포구 당산동4가 73-5번지 
3,서울특별시 영등포구 여의도동 44-34번지 유니온빌딩지하107호 
3,서울특별시 영등포구 여의도동 43번지 미원빌딩 309호 
3,서울특별시 영등포구 여의도동 43-5번지 미주상가 지하동 
3,서울특별시 영등포구 영등포동2가 435-7번지 
3,서울특별시 영등포구 영등포동3가 21-3번지 
3,서울특별시 영등포구 여의도동 44-2 외1필지 2층 220호
3,서울특별시 영등포구 여의도동 44-21번지 중앙빌딩120호 
3,서울특별시 영등포구 대림동 605-27번지 
3,서울특별시 영등포구 영등포동4가 95-0번지 
3,서울특별시 영등포구 영등포동2가 94-119번지 
3,서울특별시 영등포구 대림동 667-13번지 
3,서울특별시 영등포구 신길동 4363-0번지 
3,서울특별시 영등포구 신길동 1315-0번지 
3,서울특별시 영등포구 대림동 775-7번지 
3,서울특별시 영등포구 당산동6가 238-0번지 
3,서울특별시 영등포구 여의도동 11-11번지 한서빌딩 
3,서울특별시 영등포구 여의도동 14-35번지 
3,서울특별시 영등포구 영등포동3가 3-11번지 
3,서울특별시 영등포구 여의도동 43-0번지 
3,서울특별시 영등포구 영등포동3가 2-15번지 
3,서울특별시 영등포구 영등포동3가 14-2번지 
3,서울특별시 영등포구 문래동2가 60-3번지 
3,서울특별시 영등포구 신길동 294-8번지 
3,"서울특별시 영등포구 영등포동3가 14-1번지 ,9 "
3,서울특별시 영등포구 대림동 710-14번지 
3,서울특별시 영등포구 당산동6가 225-0번지 
3,서울특별시 영등포구 영등포동2가 94-35번지 
3,서울특별시 영등포구 영등포동2가 94-140번지 
3,서울특별시 영등포구 여의도동 44-23번지 
3,서울특별시 영등포구 문래동3가 54-43번지 
3,서울특별시 영등포구 영등포동3가 9-23번지 
3,서울특별시 영등포구 당산동2가 30-0번지 
3,서울특별시 영등포구 신길동 69-28번지 
3,서울특별시 영등포구 당산동1가 6-0번지 윤옥빌딩지하 
3,서울특별시 영등포구 양평동1가 243-60번지 
3,서울특별시 영등포구 도림동 169-6번지 
3,서울특별시 영등포구 당산동1가 74-2번지 
3,서울특별시 영등포구 영등포동6가 75-2번지 
3,서울특별시 영등포구 영등포동3가 16-2번지 지상2층 
3,서울특별시 영등포구 영등포동5가 18-65번지 지상3층 
3,서울특별시 영등포구 여의도동 44-13번지 충무빌딩 1 2호
3,서울특별시 영등포구 여의도동 44-12번지 고려빌딩 2 1호
3,서울특별시 영등포구 여의도동 44-12번지 고려빌딩 202호 
3,서울특별시 영등포구 여의도동 44-13번지 충무빌딩 3동 301호
3,서울특별시 영등포구 여의도동 44-14번지 경로상가 1 2호
3,서울특별시 영등포구 영등포동6가 1-15번지 
3,서울특별시 영등포구 여의도동 35-2번지 백상빌딩 
3,"서울특별시 영등포구 여의도동 44-2번지 ,4 "
3,서울특별시 영등포구 여의도동 44-35번지 
3,서울특별시 영등포구 영등포동5가 82-1번지 
3,서울특별시 영등포구 문래동2가 24-0번지 
3,서울특별시 영등포구 여의도동 44-33번지 
3,서울특별시 영등포구 영등포동 592-24번지 
3,서울특별시 영등포구 신길동 95-62번지 
3,서울특별시 영등포구 문래동1가 54-41번지 
3,서울특별시 영등포구 신길동 98-15번지 
3,서울특별시 영등포구 여의도동 13-2번지 
3,서울특별시 영등포구 당산동3가 82-0번지 
3,서울특별시 영등포구 영등포동 96-1번지 
3,서울특별시 영등포구 여의도동 44-1번지 
3,서울특별시 영등포구 신길동 355-528번지 
3,"서울특별시 영등포구 당산동2가 161-2번지 ,3 "
3,서울특별시 영등포구 여의도동 43-0번지 미원빌딩 316동 
3,서울특별시 영등포구 영등포동3가 13-6번지 
3,서울특별시 영등포구 영등포동6가 71-2번지 
3,서울특별시 영등포구 영등포동2가 94-154번지 
3,서울특별시 영등포구 대림동 993-56번지 
3,서울특별시 영등포구 신길동 110-30번지 
3,"서울특별시 영등포구 당산동3가 230-1번지 ,2 "
3,서울특별시 영등포구 영등포동6가 69-3 
3,서울특별시 영등포구 여의도동 36-2번지 
3,서울특별시 영등포구 여의도동 10-3번지 
3,서울특별시 영등포구 당산동3가 149-0번지 
3,서울특별시 영등포구 영등포동7가 70-8번지 
3,서울특별시 영등포구 여의도동 13-5번지 오성빌딩205호 
3,서울특별시 영등포구 영등포동3가 13-0번지 
3,서울특별시 영등포구 여의도동 35-5번지 종합상가 지상동 333호
3,서울특별시 영등포구 양평동1가 89-2번지 
3,서울특별시 영등포구 영등포동3가 8-1번지 
3,서울특별시 영등포구 여의도동 35-2번지 
3,서울특별시 영등포구 양평동5가 57-1번지 
3,서울특별시 영등포구 영등포동3가 16-2번지 
3,서울특별시 영등포구 대림동 682-1번지 
3,서울특별시 영등포구 여의도동 45-18번지 가든 지하동 1 2호
3,서울특별시 영등포구 영등포동5가 28-0번지 
3,서울특별시 영등포구 여의도동 43-0번지 미원빌딩 214호 
3,서울특별시 영등포구 대림동 993-57번지 
3,서울특별시 영등포구 여의도동 45-11번지 신한은행 지하동 
3,서울특별시 영등포구 여의도동 44-27번지 
3,서울특별시 영등포구 당산동1가 53-3번지 
3,서울특별시 영등포구 영등포동3가 8-1번지 
3,서울특별시 영등포구 영등포동3가 3-13번지 
3,서울특별시 영등포구 여의도동 44-15번지 
3,서울특별시 영등포구 당산동6가 333-6번지 
3,서울특별시 영등포구 대림동 862-6번지 
3,서울특별시 영등포구 영등포동4가 153-1번지 
3,서울특별시 영등포구 영등포동4가 426-11번지 
3,서울특별시 영등포구 여의도동 45-11번지 
3,서울특별시 영등포구 영등포동8가 75-8번지 
3,서울특별시 영등포구 신길동 220-49번지 1.90.218-2 
3,서울특별시 영등포구 신길동 114-1번지 
3,서울특별시 영등포구 신길동 355-86번지 
3,서울특별시 영등포구 여의도동 14-11번지 
3,서울특별시 영등포구 대림동 845-14번지 
3,서울특별시 영등포구 도림동 251-8번지 
3,서울특별시 영등포구 신길동 503-1 
3,서울특별시 영등포구 영등포동6가 5-8번지 
3,서울특별시 영등포구 신길동 449-1번지 
3,서울특별시 영등포구 대림동 706-0번지 
3,서울특별시 영등포구 당산동3가 342-7번지 
3,서울특별시 영등포구 여의도동 44-2번지 
3,서울특별시 영등포구 신길동 4902-8번지 
3,서울특별시 영등포구 영등포동7가 66-4번지 
3,서울특별시 영등포구 대림동 756-6번지 
3,서울특별시 영등포구 여의도동 43-1번지 유성 3층동 
3,서울특별시 영등포구 당산동6가 333-6번지 
3,"서울특별시 영등포구 영등포동3가 14-5번지 ,6 "
3,서울특별시 영등포구 당산동6가 233-0번지 
3,서울특별시 영등포구 문래동3가 58-18번지 
3,서울특별시 영등포구 영등포동7가 70-8번지 2층 
3,서울특별시 영등포구 영등포동7가 70-6번지 
3,서울특별시 영등포구 영등포동 산 580-100번지 
3,서울특별시 영등포구 대림동 988-43번지 
3,서울특별시 영등포구 영등포동3가 12-22번지 
3,서울특별시 영등포구 영등포동3가 3-7번지 
3,서울특별시 영등포구 신길동 425-8번지 
3,서울특별시 영등포구 신길동 294-8번지 
3,서울특별시 영등포구 영등포동3가 12-18번지 
3,서울특별시 영등포구 당산동3가 456-0번지 
3,서울특별시 영등포구 대림동 906-108번지 
3,서울특별시 영등포구 양평동1가 28-2번지 
3,서울특별시 영등포구 신길동 69-6번지 
3,서울특별시 영등포구 당산동1가 269-0번지 
3,서울특별시 영등포구 당산동6가 224-0번지 
3,서울특별시 영등포구 당산동2가 72-0번지 
3,서울특별시 영등포구 당산동3가 270-0번지 
3,서울특별시 영등포구 영등포동2가 94-23번지 
3,서울특별시 영등포구 영등포동6가 5-0번지 
3,서울특별시 영등포구 문래동1가 110-0번지 
3,서울특별시 영등포구 양평동4가 85-2번지 
3,서울특별시 영등포구 도림동 206-4번지 
3,서울특별시 영등포구 도림동 227-3번지 
3,서울특별시 영등포구 당산동1가 74-1번지 
3,서울특별시 영등포구 양평동4가 65-1번지 
3,서울특별시 영등포구 영등포동3가 3-8번지 
3,"서울특별시 영등포구 여의도동 44-13번지 충무빌딩 지하10,11,12호 "
3,서울특별시 영등포구 여의도동 45-3번지 유도회관 지하1층 
3,서울특별시 영등포구 여의도동 43-4번지 롯데캐슬아이비 지하148호 
3,서울특별시 영등포구 여의도동 13-5번지 오성빌딩지하9호 
3,서울특별시 영등포구 신길동 296-14번지 
3,서울특별시 영등포구 당산동2가 161-2 
3,서울특별시 영등포구 여의도동 35-5번지 종합상가 403동 
3,서울특별시 영등포구 여의도동 35-5번지 
3,서울특별시 영등포구 여의도동 44-16번지 
3,서울특별시 영등포구 여의도동 45-20번지 
3,서울특별시 영등포구 영등포동3가 14-5번지 
3,서울특별시 영등포구 여의도동 13-25번지 정우빌딩지하 
3,서울특별시 영등포구 영등포동3가 14-1번지 
3,서울특별시 영등포구 신길동 100-21번지 
3,"서울특별시 영등포구 여의도동 43-0번지 314,315 "
3,서울특별시 영등포구 영등포동3가 21-13번지 
3,서울특별시 영등포구 여의도동 21-4번지 211호 
3,서울특별시 영등포구 영등포동7가 67-4번지 
3,서울특별시 영등포구 신길동 4902-8번지 
3,서울특별시 영등포구 여의도동 45-18번지 가든 101동 
3,서울특별시 영등포구 영등포동6가 68-5번지 
3,서울특별시 영등포구 신길동 4902-8번지 
3,서울특별시 영등포구 영등포동2가 94-307번지 
3,서울특별시 영등포구 영등포동2가 94-144번지 
3,서울특별시 영등포구 영등포동3가 11-15번지 15.16 
3,서울특별시 영등포구 당산동1가 7-1번지 
3,서울특별시 영등포구 대림동 1032-26번지 
3,서울특별시 영등포구 영등포동3가 6-1번지 
3,서울특별시 영등포구 영등포동3가 16-1번지 
3,서울특별시 영등포구 여의도동 24-5번지 상마빌딩 지동 1호
3,서울특별시 영등포구 당산동6가 338-1번지 
3,서울특별시 영등포구 영등포동5가 29-0번지 
3,서울특별시 영등포구 신길동 236-7번지 
3,서울특별시 영등포구 당산동3가 27-0번지 
3,서울특별시 영등포구 영등포동2가 198-0번지 
3,서울특별시 영등포구 여의도동 43-0번지 미원빌딩307호 
3,서울특별시 영등포구 대림동 990-10번지 
