사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat(위도),lon(경도)
2018051600100268.0,2018년 5월 16일 15시,수요일,서울특별시 송파구 잠실동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,10세,경상,37.53950409924972,126.9699572352902
2018051700100347.0,2018년 5월 17일 16시,목요일,서울특별시 강남구 대치동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,화물,남,68세,상해없음,보행자,남,8세,경상,37.50833238296544,127.08146855692654
2018051700100379.0,2018년 5월 17일 17시,목요일,서울특별시 노원구 상계동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 보도통행중,기타,젖음/습기,비,기타 - 기타,승용,남,45세,상해없음,보행자,여,35세,경상,37.50086161176411,127.06688185849144
2018051800100388.0,2018년 5월 18일 16시,금요일,서울특별시 광진구 광장동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,7세,중상,37.67243858880983,127.05627063208304
2018051800100425.0,2018년 5월 18일 17시,금요일,서울특별시 중랑구 망우동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,보행자,남,7세,부상신고,37.54802529606236,127.10687671607326
2018051900100424.0,2018년 5월 19일 15시,토요일,서울특별시 성동구 행당동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,이륜,남,54세,상해없음,보행자,남,6세,부상신고,37.59142602878424,127.09904795744686
2018051900100546.0,2018년 5월 19일 18시,토요일,서울특별시 관악구 신림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,46세,상해없음,보행자,남,10세,경상,37.56020428531419,127.03310325022262
2018052100100404.0,2018년 5월 21일 17시,월요일,서울특별시 송파구 신천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,8세,경상,37.47409506010263,126.93355071451036
2018052200100307.0,2018년 5월 22일 14시,화요일,서울특별시 송파구 풍납동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,기타불명,보행자,여,9세,부상신고,37.520748943644485,127.10378333692805
2018052300100071.0,2018년 5월 23일 07시,수요일,서울특별시 성북구 하월곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,흐림,기타 - 기타,승용,남,41세,상해없음,보행자,남,8세,경상,37.534757424051335,127.1151071335764
2018052300100491.0,2018년 5월 23일 18시,수요일,서울특별시 송파구 송파동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,보행자,여,10세,경상,37.604977167348224,127.03158865819913
2018052400100092.0,2018년 5월 24일 08시,목요일,서울특별시 서대문구 연희동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,61세,상해없음,보행자,남,9세,부상신고,37.5057782950355,127.10947435905838
2018052400100409.0,2018년 5월 24일 17시,목요일,서울특별시 강서구 화곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,59세,상해없음,보행자,여,11세,중상,37.57546935484324,126.93528646449612
2018052400100458.0,2018년 5월 24일 18시,목요일,서울특별시 송파구 방이동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,여,10세,경상,37.535111491152335,126.85025982768562
2018052500100109.0,2018년 5월 25일 08시,금요일,서울특별시 서초구 서초동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,과속,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,여,7세,중상,37.510128810235855,127.12239599659296
2018052500100323.0,2018년 5월 25일 14시,금요일,서울특별시 송파구 가락동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,여,7세,경상,37.49924182192337,127.0231088216798
2018052600100340.0,2018년 5월 26일 14시,토요일,서울특별시 구로구 온수동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,9세,부상신고,37.49743662680134,127.11926963819649
2018052700100142.0,2018년 5월 27일 11시,일요일,서울특별시 강서구 화곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,보행자,여,7세,중상,37.49639553483023,126.82402177379862
2018052900100280.0,2018년 5월 29일 14시,화요일,서울특별시 중랑구 망우동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,여,8세,경상,37.53963690898347,126.84385912303225
2018052900100392.0,2018년 5월 29일 17시,화요일,서울특별시 서초구 우면동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로부근,승합,남,48세,상해없음,보행자,남,8세,부상신고,37.59158672829239,127.09859400470113
2018053000100547.0,2018년 5월 30일 20시,수요일,서울특별시 영등포구 신길동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,8세,중상,37.46480988487979,127.0253630663032
2018053100100111.0,2018년 5월 31일 08시,목요일,서울특별시 중랑구 망우동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,여,10세,경상,37.50344754395125,126.9033020516276
2018053100100464.0,2018년 5월 31일 17시,목요일,서울특별시 영등포구 여의도동,부상신고사고,0.0,0.0,0.0,2.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,68세,부상신고,보행자,남,1세,부상신고,37.590417606862346,127.10203239168636
2018053100100568.0,2018년 5월 31일 19시,목요일,서울특별시 구로구 개봉동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,남,5세,중상,37.53027689744808,126.92802172779255
2018060100100327.0,2018년 6월 1일 14시,금요일,서울특별시 양천구 목동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,보행자,남,9세,부상신고,37.50596670709386,126.85939415910056
2018060100100409.0,2018년 6월 1일 16시,금요일,서울특별시 은평구 응암동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,보행자,여,12세,경상,37.52588822084082,126.86471268986575
2018060100100454.0,2018년 6월 1일 17시,금요일,서울특별시 은평구 역촌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,남,8세,경상,37.59375484212103,126.91802110482736
2018060100100665.0,2018년 6월 1일 22시,금요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,15세,상해없음,보행자,여,7세,경상,37.60368191463767,126.90961694721068
2018060200100143.0,2018년 6월 2일 09시,토요일,서울특별시 송파구 신천동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,2세,중상,37.5293617028003,126.87546903951902
2018060300100151.0,2018년 6월 3일 11시,일요일,서울특별시 광진구 구의동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,보행자,남,12세,경상,37.51524806559857,127.10033849588564
2018060400100113.0,2018년 6월 4일 08시,월요일,서울특별시 송파구 송파동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,보행자,남,10세,경상,37.55373472394116,127.09207212536832
2018060400100392.0,2018년 6월 4일 16시,월요일,서울특별시 마포구 대흥동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,남,8세,경상,37.50862502771982,127.11173378784824
2018060500100341.0,2018년 6월 5일 15시,화요일,서울특별시 강북구 미아동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,8세,중상,37.54820053002657,126.94221670627591
2018060500100480.0,2018년 6월 5일 18시,화요일,서울특별시 마포구 성산동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,여,9세,경상,37.63269013836746,127.02625803099065
2018060600100162.0,2018년 6월 6일 10시,수요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,이륜,남,36세,상해없음,보행자,여,6세,경상,37.56839189992815,126.90552467025422
2018060600100330.0,2018년 6월 6일 15시,수요일,서울특별시 종로구 평창동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,70세,상해없음,보행자,여,4세,경상,37.528748334175134,126.87538361238136
2018060600100336.0,2018년 6월 6일 15시,수요일,서울특별시 강동구 고덕동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,53세,상해없음,보행자,남,9세,경상,37.60912435599246,126.9740634778798
2018060800100325.0,2018년 6월 8일 14시,금요일,서울특별시 송파구 마천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,여,8세,경상,37.56012033072076,127.15249950476952
2018060900100198.0,2018년 6월 9일 11시,토요일,서울특별시 동대문구 장안동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,6세,경상,37.49465391617347,127.1522374304627
2018061000100186.0,2018년 6월 10일 12시,일요일,서울특별시 영등포구 양평동3가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,3세,경상,37.56387822384266,127.06034622285274
2018061000100297.0,2018년 6월 10일 16시,일요일,서울특별시 중랑구 망우동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,중앙선침범,건조,흐림,단일로 - 기타,이륜,남,23세,상해없음,보행자,여,4세,경상,37.531729353708215,126.89394308657418
2018061100100085.0,2018년 6월 11일 08시,월요일,서울특별시 서대문구 북가좌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,사륜오토바이(ATV),남,78세,상해없음,보행자,여,8세,경상,37.6003603999278,127.09964574518466
2018061100100325.0,2018년 6월 11일 15시,월요일,서울특별시 동작구 대방동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,3세,중상,37.578638503037055,126.9105848612178
2018061100100431.0,2018년 6월 11일 18시,월요일,서울특별시 동대문구 장안동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,남,8세,부상신고,37.49924470479838,126.92090492475018
2018061200100407.0,2018년 6월 12일 17시,화요일,서울특별시 동작구 상도1동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,17세,상해없음,보행자,남,5세,중상,37.56805429919474,127.07340053858056
2018061200100409.0,2018년 6월 12일 17시,화요일,서울특별시 양천구 신정동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,61세,상해없음,보행자,여,7세,경상,37.503279285004695,126.94649960632572
2018061300100393.0,2018년 6월 13일 17시,수요일,서울특별시 용산구 보광동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,여,29세,경상,37.52537008237482,126.85890007659094
2018061300100461.0,2018년 6월 13일 19시,수요일,서울특별시 강동구 길동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,53세,상해없음,보행자,남,7세,경상,37.52874675250221,126.99999133978623
2018061400100459.0,2018년 6월 14일 18시,목요일,서울특별시 강남구 신사동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 기타,신호위반,건조,맑음,기타 - 기타,이륜,남,50세,상해없음,보행자,여,38세,부상신고,37.542767784134575,127.14593528521358
2018061500100272.0,2018년 6월 15일 14시,금요일,서울특별시 관악구 봉천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,60세,기타불명,보행자,남,11세,경상,37.52874481214102,127.03710216759382
2018061500100273.0,2018년 6월 15일 14시,금요일,서울특별시 강남구 청담동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,기타,단일로 - 기타,승용,남,53세,상해없음,보행자,여,8세,경상,37.49052876265981,126.95504371351632
2018061800100278.0,2018년 6월 18일 13시,월요일,서울특별시 성북구 성북동,중상사고,0.0,2.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,7세,중상,37.5186355844466,127.0450859678862
2018061900100131.0,2018년 6월 19일 09시,화요일,서울특별시 강남구 삼성동,중상사고,0.0,2.0,0.0,0.0,차대사람 - 기타,안전운전불이행,기타,맑음,기타 - 기타,화물,남,50세,상해없음,보행자,여,7세,중상,37.59304463276226,126.99685419754768
2018061900100356.0,2018년 6월 19일 16시,화요일,서울특별시 구로구 고척동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,56세,상해없음,보행자,남,9세,중상,37.51503159934885,127.0525422369932
2018061900100358.0,2018년 6월 19일 16시,화요일,서울특별시 양천구 신월동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,55세,상해없음,보행자,남,6세,경상,37.507432204642825,126.86204052556457
2018061900100359.0,2018년 6월 19일 16시,화요일,서울특별시 강남구 개포동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,44세,상해없음,보행자,남,4세,경상,37.5279300079286,126.8344776104909
2018061900100398.0,2018년 6월 19일 17시,화요일,서울특별시 영등포구 영등포동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,보행자,남,4세,중상,37.47612529216303,127.04922303047852
2018062000100090.0,2018년 6월 20일 08시,수요일,서울특별시 송파구 오금동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,51세,상해없음,보행자,남,9세,경상,37.514349738617945,126.9114529410637
2018062000100468.0,2018년 6월 20일 19시,수요일,서울특별시 용산구 신창동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,37세,기타불명,보행자,남,8세,중상,37.50639060132944,127.12885271357824
2018062100100347.0,2018년 6월 21일 16시,목요일,서울특별시 영등포구 양평동4가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,7세,경상,37.53738951891244,126.9549066087078
2018062100100456.0,2018년 6월 21일 18시,목요일,서울특별시 은평구 증산동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,5세,경상,37.53717424125367,126.89761163284436
2018062100100464.0,2018년 6월 21일 18시,목요일,서울특별시 송파구 잠실동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,10세,중상,37.58240330407104,126.90822206764682
2018062200100121.0,2018년 6월 22일 08시,금요일,서울특별시 영등포구 당산동1가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,보행자,여,7세,경상,37.50770538105575,127.08771770166308
2018062200100124.0,2018년 6월 22일 08시,금요일,서울특별시 관악구 봉천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,보행자,남,12세,경상,37.52288119185335,126.9016195443228
2018062200100375.0,2018년 6월 22일 15시,금요일,서울특별시 강서구 가양동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,34세,상해없음,보행자,남,51세,경상,37.47829343944838,126.9600863938253
2018062200100478.0,2018년 6월 22일 17시,금요일,서울특별시 강서구 화곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,보행자,남,12세,중상,37.56374518871435,126.85647661374009
2018062200100725.0,2018년 6월 22일 22시,금요일,서울특별시 관악구 남현동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,보행자,남,5세,경상,37.553268379625685,126.85095132449229
2018062300100326.0,2018년 6월 23일 14시,토요일,서울특별시 양천구 신정동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,36세,상해없음,보행자,남,7세,경상,37.4748440807347,126.97674758172477
2018062400100322.0,2018년 6월 24일 18시,일요일,서울특별시 광진구 자양동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,여,63세,상해없음,보행자,남,7세,중상,37.5240046486222,126.844957995657
2018062600100382.0,2018년 6월 26일 16시,화요일,서울특별시 성북구 동선동5가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,남,7세,경상,37.529972392963806,127.06604582743203
2018062600100426.0,2018년 6월 26일 17시,화요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,73세,상해없음,보행자,여,5세,경상,37.59768958522434,127.01480070030212
2018062800100334.0,2018년 6월 28일 16시,목요일,서울특별시 성동구 금호동4가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,젖음/습기,비,기타 - 기타,승합,남,78세,상해없음,보행자,남,7세,경상,37.51408948629354,126.86974624751544
2018062900100286.0,2018년 6월 29일 14시,금요일,서울특별시 광진구 군자동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,48세,상해없음,보행자,남,11세,경상,37.54500783610934,127.02415321450022
2018062900100322.0,2018년 6월 29일 15시,금요일,서울특별시 은평구 역촌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,12세,상해없음,보행자,남,7세,경상,37.55096539545713,127.0711092057168
2018063000100142.0,2018년 6월 30일 10시,토요일,서울특별시 성동구 금호동1가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,12세,경상,37.6042446302072,126.91039420790314
2018070200100106.0,2018년 7월 2일 08시,월요일,서울특별시 강서구 가양동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,9세,경상,37.54945898867409,127.02601550171134
2018070200100509.0,2018년 7월 2일 20시,월요일,서울특별시 송파구 송파동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,44세,기타불명,보행자,남,9세,경상,37.57082953751314,126.84172843024004
2018070300100094.0,2018년 7월 3일 08시,화요일,서울특별시 송파구 방이동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,11세,경상,37.50364675923277,127.11919284890416
2018070300100417.0,2018년 7월 3일 18시,화요일,서울특별시 도봉구 방학동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,자전거,남,56세,상해없음,보행자,남,12세,부상신고,37.51255478572577,127.11999624276662
2018070400100079.0,2018년 7월 4일 08시,수요일,서울특별시 강서구 등촌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,11세,경상,37.664698598248464,127.03813000305394
2018070400100080.0,2018년 7월 4일 08시,수요일,서울특별시 강동구 명일동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,11세,부상신고,37.54829946452219,126.86040182953153
2018070400100385.0,2018년 7월 4일 17시,수요일,서울특별시 영등포구 대림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,11세,경상,37.54773469034876,127.14608160282155
2018070600100269.0,2018년 7월 6일 14시,금요일,서울특별시 중랑구 신내동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 길가장자리구역통행중,기타,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,11세,부상신고,37.49969780670361,126.89972295552546
2018070600100272.0,2018년 7월 6일 14시,금요일,서울특별시 노원구 월계동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,55세,기타불명,보행자,남,9세,경상,37.605752037267706,127.0974642612841
2018070600100475.0,2018년 7월 6일 19시,금요일,서울특별시 동작구 흑석동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,66세,상해없음,보행자,여,9세,경상,37.6188320211228,127.05759791143076
2018070600100513.0,2018년 7월 6일 20시,금요일,서울특별시 성동구 도선동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,기타불명,보행자,남,11세,경상,37.50756918102254,126.9600113835708
2018070700100238.0,2018년 7월 7일 12시,토요일,서울특별시 서초구 서초동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,기타 - 기타,승용,여,59세,상해없음,보행자,남,10세,중상,37.56481534351022,127.03441060890104
2018070800100137.0,2018년 7월 8일 12시,일요일,서울특별시 서초구 서초동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,7세,경상,37.4999616567433,127.02279878242234
2018071100100407.0,2018년 7월 11일 17시,수요일,서울특별시 도봉구 도봉동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,6세,경상,37.48847505561177,127.01534961856107
2018071200100103.0,2018년 7월 12일 08시,목요일,서울특별시 동작구 사당동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,보행자,여,12세,중상,37.67116714755347,127.0443038673194
2018071200100295.0,2018년 7월 12일 14시,목요일,서울특별시 은평구 갈현동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,12세,경상,37.48762513732376,126.97264286485462
2018071200100370.0,2018년 7월 12일 16시,목요일,서울특별시 도봉구 쌍문동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,51세,상해없음,보행자,남,7세,경상,37.62054679506556,126.91704176724107
2018071200100395.0,2018년 7월 12일 17시,목요일,서울특별시 광진구 구의동,사망사고,2.0,1.0,3.0,2.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,48세,사망,37.64900806453456,127.02718596930322
2018071200100438.0,2018년 7월 12일 18시,목요일,서울특별시 송파구 마천동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로부근,승합,여,58세,상해없음,보행자,여,33세,경상,37.55196845796628,127.09218364379092
2018071200100515.0,2018년 7월 12일 20시,목요일,서울특별시 광진구 자양동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,11세,경상,37.499701768723405,127.1462405529837
2018071300100319.0,2018년 7월 13일 15시,금요일,서울특별시 광진구 중곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,보행자,남,8세,경상,37.53601086063942,127.08339658303946
2018071300100348.0,2018년 7월 13일 16시,금요일,서울특별시 성북구 삼선동5가,경상사고,0.0,0.0,2.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,여,38세,경상,37.555610596415264,127.09237891080298
2018071300100447.0,2018년 7월 13일 18시,금요일,서울특별시 마포구 성산동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,37세,상해없음,보행자,남,6세,중상,37.5899447411604,127.01643676048928
