사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
노인운전자사고,2020010100100137,2020년 1월 1일 11시,수요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,자전거,남,77세,중상
노인운전자사고,2020010200100037,2020년 1월 2일 06시,목요일,부산광역시 부산진구 부전동,부상신고사고,0,0,0,1,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,원동기,남,70세,부상신고,승용,남,63세,상해없음
노인운전자사고,2020010200100086,2020년 1월 2일 08시,목요일,부산광역시 기장군 기장읍,부상신고사고,0,0,0,3,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,화물,남,67세,부상신고
노인운전자사고,2020010200100162,2020년 1월 2일 11시,목요일,부산광역시 남구 용당동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,66세,상해없음,승용,여,28세,경상
노인운전자사고,2020010200100163,2020년 1월 2일 11시,목요일,부산광역시 남구 용당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,74세,상해없음,승용,여,28세,경상
노인운전자사고,2020010200100164,2020년 1월 2일 11시,목요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,원동기,남,27세,경상
노인운전자사고,2020010200100221,2020년 1월 2일 13시,목요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,78세,경상,승용,남,61세,상해없음
노인운전자사고,2020010200100251,2020년 1월 2일 14시,목요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,여,40세,경상
노인운전자사고,2020010200100274,2020년 1월 2일 15시,목요일,부산광역시 사하구 감천동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,71세,경상
노인운전자사고,2020010300100049,2020년 1월 3일 06시,금요일,부산광역시 남구 우암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,여,66세,중상
노인운전자사고,2020010300100083,2020년 1월 3일 08시,금요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,77세,상해없음,이륜,남,21세,경상
노인운전자사고,2020010300100208,2020년 1월 3일 12시,금요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,81세,경상,화물,남,56세,상해없음
노인운전자사고,2020010300100237,2020년 1월 3일 13시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,71세,상해없음,원동기,남,42세,경상
노인운전자사고,2.02001E+15,2020년 1월 3일 14시,금요일,부산광역시 부산진구 가야동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,건설기계,남,65세,상해없음,승용,남,61세,경상
노인운전자사고,2020010300100347,2020년 1월 3일 16시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,71세,상해없음,승합,남,50세,상해없음
노인운전자사고,2020010300100476,2020년 1월 3일 19시,금요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,35세,경상
노인운전자사고,2020010400100058,2020년 1월 4일 04시,토요일,부산광역시 부산진구 부전동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,승용,남,43세,중상
노인운전자사고,2020010400100147,2020년 1월 4일 10시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,승용,여,32세,경상
노인운전자사고,2020010400100315,2020년 1월 4일 16시,토요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,승용,남,43세,경상
노인운전자사고,2020010500100019,2020년 1월 5일 01시,일요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,22세,경상
노인운전자사고,2020010500100243,2020년 1월 5일 15시,일요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,70세,상해없음,승용,여,56세,경상
노인운전자사고,2020010500100316,2020년 1월 5일 18시,일요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,78세,중상
노인운전자사고,2020010600100088,2020년 1월 6일 08시,월요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,화물,남,70세,상해없음,승용,여,57세,경상
노인운전자사고,2020010600100201,2020년 1월 6일 12시,월요일,부산광역시 서구 동대신동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,건설기계,남,68세,상해없음,승용,남,37세,경상
노인운전자사고,2020010600100202,2020년 1월 6일 12시,월요일,부산광역시 사하구 당리동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,여,72세,상해없음,승합,남,53세,상해없음
노인운전자사고,2020010600100203,2020년 1월 6일 12시,월요일,부산광역시 기장군 철마면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,젖음/습기,흐림,단일로 - 기타,화물,남,70세,상해없음,승용,여,43세,경상
노인운전자사고,2020010600100436,2020년 1월 6일 18시,월요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승합,남,66세,상해없음,이륜,남,32세,경상
노인운전자사고,2020010600100632,2020년 1월 6일 22시,월요일,부산광역시 중구 보수동2가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,73세,상해없음,이륜,남,37세,중상
노인운전자사고,2020010700100008,2020년 1월 7일 00시,화요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,67세,상해없음,승용,남,61세,경상
노인운전자사고,2020010700100091,2020년 1월 7일 07시,화요일,부산광역시 서구 암남동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,44세,경상
노인운전자사고,2020010700100092,2020년 1월 7일 07시,화요일,부산광역시 동래구 명륜동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,화물,남,28세,경상
노인운전자사고,2020010700100246,2020년 1월 7일 12시,화요일,부산광역시 서구 동대신동3가,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,화물,남,68세,경상,승용,여,29세,중상
노인운전자사고,2020010700100274,2020년 1월 7일 13시,화요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,66세,상해없음,승용,남,42세,경상
노인운전자사고,2020010700100336,2020년 1월 7일 15시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,70세,상해없음,승용,남,60세,경상
노인운전자사고,2020010700100738,2020년 1월 7일 23시,화요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,60세,상해없음
노인운전자사고,2020010800100166,2020년 1월 8일 09시,수요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,67세,상해없음,보행자,여,35세,경상
노인운전자사고,2020010800100394,2020년 1월 8일 17시,수요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,이륜,남,60세,중상
노인운전자사고,2020010900100215,2020년 1월 9일 13시,목요일,부산광역시 동구 초량동,경상사고,0,0,3,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,71세,상해없음,승용,여,46세,경상
노인운전자사고,2020010900100246,2020년 1월 9일 14시,목요일,부산광역시 서구 서대신동3가,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,70세,부상신고,승용,남,51세,상해없음
노인운전자사고,2020010900100247,2020년 1월 9일 14시,목요일,부산광역시 남구 감만동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,이륜,남,41세,중상
노인운전자사고,2020010900100317,2020년 1월 9일 16시,목요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,이륜,남,66세,상해없음,이륜,남,24세,경상
노인운전자사고,2020010900100318,2020년 1월 9일 16시,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,67세,상해없음,보행자,남,60세,경상
노인운전자사고,2020010900100319,2020년 1월 9일 16시,목요일,부산광역시 수영구 망미동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,이륜,남,68세,중상
노인운전자사고,2020010900100483,2020년 1월 9일 20시,목요일,부산광역시 사상구 덕포동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승합,남,67세,부상신고,이륜,남,22세,상해없음
노인운전자사고,2020011000100001,2020년 1월 10일 00시,금요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,71세,상해없음,이륜,남,20세,중상
노인운전자사고,2.02001E+15,2020년 1월 10일 08시,금요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,중앙선침범,건조,맑음,교차로 - 교차로안,승합,남,73세,상해없음,승용,남,33세,상해없음
노인운전자사고,2020011000100133,2020년 1월 10일 09시,금요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,이륜,남,27세,경상
노인운전자사고,2020011000100343,2020년 1월 10일 15시,금요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,70세,상해없음,보행자,남,10세,경상
노인운전자사고,2020011000100445,2020년 1월 10일 18시,금요일,부산광역시 연제구 연산동,사망사고,1,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,74세,상해없음,보행자,여,25세,사망
노인운전자사고,2020011000100628,2020년 1월 10일 23시,금요일,부산광역시 연제구 연산동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,73세,상해없음,보행자,남,47세,사망
노인운전자사고,2020011100100025,2020년 1월 11일 01시,토요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,보행자,남,23세,경상
노인운전자사고,2020011100100054,2020년 1월 11일 04시,토요일,부산광역시 부산진구 가야동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,여,51세,경상
노인운전자사고,2020011100100113,2020년 1월 11일 09시,토요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,67세,상해없음,보행자,남,57세,경상
노인운전자사고,2020011100100115,2020년 1월 11일 09시,토요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,승용,남,53세,중상
노인운전자사고,2020011100100137,2020년 1월 11일 10시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,보행자,여,20세,경상
노인운전자사고,2020011100100172,2020년 1월 11일 11시,토요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,개인형이동수단(PM),남,40세,중상
노인운전자사고,2020011100100208,2020년 1월 11일 12시,토요일,부산광역시 강서구 녹산동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,승용,남,43세,부상신고
노인운전자사고,2020011100100252,2020년 1월 11일 13시,토요일,부산광역시 기장군 철마면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,73세,상해없음,자전거,남,49세,중상
노인운전자사고,2020011100100253,2020년 1월 11일 13시,토요일,부산광역시 기장군 철마면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,63세,경상
노인운전자사고,2020011100100285,2020년 1월 11일 14시,토요일,부산광역시 사상구 모라동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,78세,부상신고,화물,남,56세,기타불명
노인운전자사고,2020011100100488,2020년 1월 11일 20시,토요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,경상,승용,남,37세,상해없음
노인운전자사고,2020011100100521,2020년 1월 11일 21시,토요일,부산광역시 강서구 녹산동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,72세,경상,승용,여,58세,경상
노인운전자사고,2020011200100003,2020년 1월 12일 00시,일요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,이륜,남,42세,경상
노인운전자사고,2020011200100308,2020년 1월 12일 19시,일요일,부산광역시 부산진구 전포동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,66세,상해없음,승용,여,29세,상해없음
노인운전자사고,2020011300100155,2020년 1월 13일 11시,월요일,부산광역시 사하구 신평동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,36세,상해없음
노인운전자사고,2020011300100188,2020년 1월 13일 12시,월요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,11세,경상
노인운전자사고,2020011300100251,2020년 1월 13일 14시,월요일,부산광역시 강서구 생곡동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,33세,경상
노인운전자사고,2020011400100004,2020년 1월 14일 00시,화요일,부산광역시 북구 구포동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,34세,부상신고
노인운전자사고,2020011400100161,2020년 1월 14일 10시,화요일,부산광역시 기장군 정관읍,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,44세,경상
노인운전자사고,2020011400100442,2020년 1월 14일 18시,화요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,보행자,여,60세,중상
노인운전자사고,2020011500100118,2020년 1월 15일 09시,수요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,65세,경상
노인운전자사고,2020011500100212,2020년 1월 15일 12시,수요일,부산광역시 중구 남포동5가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,보행자,여,73세,중상
노인운전자사고,2020011500100312,2020년 1월 15일 15시,수요일,부산광역시 기장군 기장읍,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,77세,기타불명,승용,여,46세,경상
노인운전자사고,2020011500100359,2020년 1월 15일 16시,수요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,여,37세,경상
노인운전자사고,2.02001E+15,2020년 1월 15일 16시,수요일,부산광역시 금정구 장전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,보행자,여,69세,중상
노인운전자사고,2020011500100362,2020년 1월 15일 16시,수요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,70세,상해없음,보행자,여,78세,중상
노인운전자사고,2020011600100215,2020년 1월 16일 12시,목요일,부산광역시 서구 동대신동3가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,32세,경상
노인운전자사고,2020011600100438,2020년 1월 16일 18시,목요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,66세,상해없음,보행자,여,54세,중상
노인운전자사고,2020011700100369,2020년 1월 17일 17시,금요일,부산광역시 수영구 망미동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,81세,상해없음,승용,남,62세,경상
노인운전자사고,2.02001E+15,2020년 1월 17일 20시,금요일,부산광역시 서구 충무동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,42세,중상
노인운전자사고,2020011800100047,2020년 1월 18일 04시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,71세,상해없음,보행자,남,61세,경상
노인운전자사고,2020011800100074,2020년 1월 18일 06시,토요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,72세,상해없음,승용,남,41세,경상
노인운전자사고,2020011800100104,2020년 1월 18일 08시,토요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세,상해없음,이륜,남,73세,중상
노인운전자사고,2020011800100123,2020년 1월 18일 09시,토요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,74세,상해없음,승용,남,26세,경상
노인운전자사고,2020011800100144,2020년 1월 18일 10시,토요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,84세,경상,승합,남,60세,상해없음
노인운전자사고,2020011800100211,2020년 1월 18일 12시,토요일,부산광역시 동래구 온천동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,69세,상해없음,승용,남,39세,경상
노인운전자사고,2020011800100212,2020년 1월 18일 12시,토요일,부산광역시 동래구 사직동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,75세,상해없음,승용,남,27세,상해없음
노인운전자사고,2020011800100213,2020년 1월 18일 12시,토요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,75세,상해없음,승용,남,49세,경상
노인운전자사고,2020011800100294,2020년 1월 18일 14시,토요일,부산광역시 금정구 남산동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,자전거,남,84세,경상
노인운전자사고,2.02001E+15,2020년 1월 18일 19시,토요일,부산광역시 연제구 연산동,경상사고,0,0,3,2,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,36세,경상
노인운전자사고,2020011900100248,2020년 1월 19일 15시,일요일,부산광역시 강서구 대저2동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,57세,경상
노인운전자사고,2020011900100268,2020년 1월 19일 16시,일요일,부산광역시 중구 중앙동4가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,남,33세,경상
노인운전자사고,2020011900100269,2020년 1월 19일 16시,일요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,71세,경상
노인운전자사고,2020012000100036,2020년 1월 20일 05시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,68세,경상,특수,남,53세,상해없음
노인운전자사고,2020012000100048,2020년 1월 20일 06시,월요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,여,54세,경상
노인운전자사고,2020012000100184,2020년 1월 20일 10시,월요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,보행자,여,18세,경상
노인운전자사고,2020012000100217,2020년 1월 20일 11시,월요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,75세,상해없음,보행자,여,50세,경상
노인운전자사고,2020012000100257,2020년 1월 20일 12시,월요일,부산광역시 동래구 명륜동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,27세,경상
노인운전자사고,2020012000100384,2020년 1월 20일 15시,월요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,기타불명,화물,남,27세,중상
노인운전자사고,2020012000100429,2020년 1월 20일 16시,월요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,원동기,남,21세,경상
노인운전자사고,2020012000100637,2020년 1월 20일 21시,월요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,이륜,남,40세,경상
노인운전자사고,2020012100100062,2020년 1월 21일 06시,화요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,64세,경상
노인운전자사고,2020012100100356,2020년 1월 21일 14시,화요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,여,59세,중상
노인운전자사고,2020012100100357,2020년 1월 21일 14시,화요일,부산광역시 동래구 온천동,중상사고,0,2,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,73세,상해없음,승용,여,43세,중상
노인운전자사고,2020012100100358,2020년 1월 21일 14시,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,69세,상해없음,보행자,여,65세,중상
노인운전자사고,2020012100100359,2020년 1월 21일 14시,화요일,부산광역시 사상구 학장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,59세,중상
노인운전자사고,2020012100100457,2020년 1월 21일 16시,화요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승합,남,71세,상해없음,보행자,여,77세,중상
노인운전자사고,2.02001E+15,2020년 1월 21일 19시,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,84세,상해없음,보행자,여,59세,경상
노인운전자사고,2020012100100623,2020년 1월 21일 19시,화요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,승용,남,46세,경상
노인운전자사고,2020012200100278,2020년 1월 22일 14시,수요일,부산광역시 사하구 다대동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,여,63세,중상
노인운전자사고,2020012200100411,2020년 1월 22일 17시,수요일,부산광역시 서구 동대신동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,65세,경상,화물,남,31세,상해없음
노인운전자사고,2020012200100685,2020년 1월 22일 22시,수요일,부산광역시 수영구 남천동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,서리/결빙,비,단일로 - 기타,화물,남,65세,상해없음,승용,남,31세,경상
노인운전자사고,2020012300100002,2020년 1월 23일 00시,목요일,부산광역시 남구 우암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,67세,상해없음,보행자,남,67세,중상
노인운전자사고,2020012300100068,2020년 1월 23일 05시,목요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,68세,상해없음,보행자,남,53세,중상
노인운전자사고,2020012300100077,2020년 1월 23일 06시,목요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,75세,상해없음,보행자,남,55세,중상
