사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,고속도로명
2022111800100398,2022년 11월 18일 16시,금요일,경기도 시흥시 월곶동,사망사고,1,0,0,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,66세,사망,평택시흥고속도로
2022111900100600,2022년 11월 19일 23시,토요일,경기도 화성시 마도면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,28세,상해없음,승용,남,26세,중상,평택시흥고속도로
2022112200100463,2022년 11월 22일 18시,화요일,경기도 화성시 송산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,56세,상해없음,승용,남,34세,경상,평택시흥고속도로
2022112700100200,2022년 11월 27일 14시,일요일,경기도 화성시 마도면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,35세,경상,평택시흥고속도로
2022112900100405,2022년 11월 29일 17시,화요일,경기도 화성시 남양읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,69세,상해없음,화물,남,68세,경상,평택시흥고속도로
2022120200100190,2022년 12월 2일 10시,금요일,경기도 안산시 단원구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,37세,경상,평택시흥고속도로
2022121000100183,2022년 12월 10일 11시,토요일,경기도 화성시 우정읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,화물,남,61세,경상,평택시흥고속도로
2022121100100069,2022년 12월 11일 08시,일요일,경기도 화성시 장안면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,화물,여,57세,경상,평택시흥고속도로
2022121400100223,2022년 12월 14일 11시,수요일,경기도 화성시 마도면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,72세,상해없음,화물,남,59세,경상,평택시흥고속도로
2022121900100119,2022년 12월 19일 08시,월요일,경기도 안산시 단원구 신길동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,40세,상해없음,화물,남,61세,경상,평택시흥고속도로
2022122600100127,2022년 12월 26일 09시,월요일,경기도 화성시 장안면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,남,32세,경상,평택시흥고속도로
2022123100100271,2022년 12월 31일 14시,토요일,경기도 화성시 장안면,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,30세,중상,평택시흥고속도로
2022012400100023,2022년 1월 24일 05시,월요일,경기도 평택시 청룡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,82세,상해없음,승용,남,60세,경상,평택제천고속도로
2022012700100292,2022년 1월 27일 15시,목요일,경기도 평택시 청북읍,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,중상,화물,남,47세,상해없음,평택제천고속도로
2022012900100010,2022년 1월 29일 00시,토요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,41세,경상,평택제천고속도로
2022012900100141,2022년 1월 29일 12시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,6,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,34세,경상,평택제천고속도로
2022012900100178,2022년 1월 29일 13시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,31세,경상,평택제천고속도로
2022020800100359,2022년 2월 8일 18시,화요일,경기도 안성시 원곡면,중상사고,0,1,5,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,화물,남,49세,중상,평택제천고속도로
2022021300100025,2022년 2월 13일 06시,일요일,경기도 평택시 청북읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,화물,여,63세,상해없음,평택제천고속도로
2022021800100134,2022년 2월 18일 10시,금요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,화물,남,44세,경상,평택제천고속도로
2022022100100121,2022년 2월 21일 10시,월요일,경기도 평택시 오성면,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,화물,남,53세,상해없음,승용,남,65세,경상,평택제천고속도로
2022022600100104,2022년 2월 26일 10시,토요일,충청북도 충주시 산척면,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,승용,남,38세,경상,평택제천고속도로
2022022700100047,2022년 2월 27일 09시,일요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,27세,경상,평택제천고속도로
2022022700100321,2022년 2월 27일 20시,일요일,경기도 안성시 미양면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,53세,경상,평택제천고속도로
2022031400100205,2022년 3월 14일 13시,월요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,젖음/습기,비,단일로 - 기타,화물,남,69세,상해없음,승용,여,27세,경상,평택제천고속도로
2022031400100252,2022년 3월 14일 15시,월요일,경기도 평택시 청북읍,중상사고,0,2,3,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,69세,중상,특수,남,48세,경상,평택제천고속도로
2022031800100173,2022년 3월 18일 14시,금요일,충청북도 충주시 산척면,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,건설기계,남,49세,중상,평택제천고속도로
2022031800100305,2022년 3월 18일 19시,금요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,29세,경상,평택제천고속도로
2022032300100017,2022년 3월 23일 02시,수요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,화물,남,41세,경상,평택제천고속도로
2022032800100071,2022년 3월 28일 08시,월요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,여,48세,중상,평택제천고속도로
2022040200100081,2022년 4월 2일 09시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,25세,상해없음,승용,남,68세,경상,평택제천고속도로
2022040200100258,2022년 4월 2일 14시,토요일,경기도 안성시 미양면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,40세,경상,평택제천고속도로
2022041400100243,2022년 4월 14일 13시,목요일,경기도 안성시 대덕면,사망사고,1,1,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,경상,화물,남,62세,사망,평택제천고속도로
2022041600100089,2022년 4월 16일 09시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,35세,상해없음,승용,남,42세,경상,평택제천고속도로
2022041600100260,2022년 4월 16일 13시,토요일,경기도 평택시 고덕동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,26세,경상,평택제천고속도로
2022042000100200,2022년 4월 20일 10시,수요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,화물,남,37세,경상,평택제천고속도로
2022042500100045,2022년 4월 25일 06시,월요일,경기도 평택시 고덕면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,흐림,단일로 - 기타,화물,남,62세,상해없음,승용,남,55세,경상,평택제천고속도로
2022042900100081,2022년 4월 29일 06시,금요일,경기도 안성시 미양면,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,66세,사망,화물,남,64세,상해없음,평택제천고속도로
2022050400100226,2022년 5월 4일 10시,수요일,충청북도 제천시 금성면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,경상,승용,남,59세,경상,평택제천고속도로
2022050800100376,2022년 5월 8일 19시,일요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,미분류,상해없음,승용,남,42세,경상,평택제천고속도로
2022050800100407,2022년 5월 8일 20시,일요일,경기도 평택시 오성면,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,부상신고,화물,남,40세,상해없음,평택제천고속도로
2022051000100485,2022년 5월 10일 18시,화요일,경기도 평택시 고덕동,사망사고,1,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,중상,화물,남,44세,사망,평택제천고속도로
2022051300100288,2022년 5월 13일 13시,금요일,경기도 평택시 청북읍,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,흐림,단일로 - 기타,특수,남,42세,상해없음,승용,남,27세,중상,평택제천고속도로
2022051400100364,2022년 5월 14일 15시,토요일,경기도 평택시 월곡동,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,경상,승용,남,44세,경상,평택제천고속도로
2022051400100405,2022년 5월 14일 16시,토요일,경기도 안성시 금광면,사망사고,2,1,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,화물,남,42세,중상,승용,남,55세,사망,평택제천고속도로
2022052100100402,2022년 5월 21일 16시,토요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,64세,경상,평택제천고속도로
2022052400100351,2022년 5월 24일 15시,화요일,충청북도 음성군 대소면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,남,36세,경상,평택제천고속도로
2022052600100638,2022년 5월 26일 22시,목요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,55세,상해없음,화물,남,59세,경상,평택제천고속도로
2022053100100478,2022년 5월 31일 17시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,23세,경상,평택제천고속도로
2022060700100174,2022년 6월 7일 10시,화요일,충청북도 음성군 금왕읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,36세,상해없음,평택제천고속도로
2022060700100524,2022년 6월 7일 21시,화요일,경기도 평택시 청북읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,경상,화물,남,58세,상해없음,평택제천고속도로
2022060800100340,2022년 6월 8일 16시,수요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,47세,상해없음,승용,남,53세,경상,평택제천고속도로
2022061000100095,2022년 6월 10일 08시,금요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 교량,화물,남,50세,상해없음,승용,남,36세,경상,평택제천고속도로
2022061500100511,2022년 6월 15일 20시,수요일,경기도 평택시 청북읍,경상사고,0,0,7,2,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,55세,상해없음,승용,남,53세,경상,평택제천고속도로
2022062300100615,2022년 6월 23일 22시,목요일,경기도 평택시 청북읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,58세,상해없음,화물,남,55세,경상,평택제천고속도로
2022062400100012,2022년 6월 24일 00시,금요일,경기도 안성시 원곡면,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,37세,부상신고,,,,,평택제천고속도로
2022072200100342,2022년 7월 22일 15시,금요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,41세,상해없음,승용,남,48세,경상,평택제천고속도로
2022072400100230,2022년 7월 24일 16시,일요일,경기도 평택시 오성면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,32세,상해없음,평택제천고속도로
2022072500100207,2022년 7월 25일 11시,월요일,경기도 안성시 금광면,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,화물,남,41세,경상,평택제천고속도로
2022072700100206,2022년 7월 27일 12시,수요일,경기도 평택시 청북읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,경상,승용,남,38세,경상,평택제천고속도로
2022081300100292,2022년 8월 13일 15시,토요일,경기도 안성시 금광면,경상사고,0,0,4,0,차대차 - 기타,신호위반,젖음/습기,비,단일로 - 기타,승용,남,20세,상해없음,화물,남,59세,경상,평택제천고속도로
2022081700100475,2022년 8월 17일 18시,수요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,27세,경상,평택제천고속도로
2022081800100121,2022년 8월 18일 09시,목요일,경기도 평택시 모곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,38세,상해없음,화물,남,35세,경상,평택제천고속도로
2022082600100416,2022년 8월 26일 17시,금요일,경기도 안성시 미양면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,화물,남,38세,경상,평택제천고속도로
2022083000100173,2022년 8월 30일 10시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,36세,기타불명,화물,남,60세,경상,평택제천고속도로
2022083100100510,2022년 8월 31일 21시,수요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,여,24세,경상,평택제천고속도로
2022090100100016,2022년 9월 1일 02시,목요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,53세,상해없음,화물,남,50세,경상,평택제천고속도로
2022090100100034,2022년 9월 1일 05시,목요일,경기도 평택시 고덕면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,특수,남,37세,경상,평택제천고속도로
2022090300100086,2022년 9월 3일 06시,토요일,경기도 안산시 상록구 부곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,여,54세,중상,평택제천고속도로
2022090500100546,2022년 9월 5일 20시,월요일,경기도 평택시 청북읍,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,34세,사망,화물,남,43세,경상,평택제천고속도로
2022090600100296,2022년 9월 6일 15시,화요일,충청북도 음성군 금왕읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,26세,경상,승용,남,57세,경상,평택제천고속도로
2022090900100320,2022년 9월 9일 15시,금요일,충청북도 충주시 산척면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,45세,상해없음,승용,남,43세,경상,평택제천고속도로
2022091900100300,2022년 9월 19일 15시,월요일,충청북도 음성군 대소면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,71세,상해없음,승용,남,48세,경상,평택제천고속도로
2022092300100006,2022년 9월 23일 00시,금요일,충청북도 음성군 금왕읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,특수,남,48세,중상,평택제천고속도로
2022092400100072,2022년 9월 24일 07시,토요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,29세,경상,평택제천고속도로
2022092600100302,2022년 9월 26일 14시,월요일,경기도 평택시 청북읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,여,41세,중상,평택제천고속도로
2022092600100604,2022년 9월 26일 23시,월요일,경기도 평택시 고덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,39세,상해없음,화물,남,67세,경상,평택제천고속도로
2022100300100315,2022년 10월 3일 17시,월요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,70세,경상,평택제천고속도로
2022100300100490,2022년 10월 3일 23시,월요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 기타,신호위반,젖음/습기,비,단일로 - 기타,화물,남,60세,상해없음,승용,여,59세,상해없음,평택제천고속도로
2022100500100584,2022년 10월 5일 22시,수요일,경기도 평택시 고덕동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,33세,경상,평택제천고속도로
2022100800100411,2022년 10월 8일 16시,토요일,경기도 안성시 미양면,중상사고,0,3,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,25세,중상,평택제천고속도로
2022102600100233,2022년 10월 26일 12시,수요일,경기도 평택시 청북읍,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,화물,남,59세,상해없음,평택제천고속도로
2022102800100391,2022년 10월 28일 15시,금요일,충청북도 충주시 신니면,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,33세,사망,,,,,평택제천고속도로
2022102800100632,2022년 10월 28일 19시,금요일,경기도 안성시 공도읍,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,42세,중상,평택제천고속도로
2022102900100267,2022년 10월 29일 13시,토요일,충청북도 음성군 금왕읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,29세,상해없음,보행자,남,72세,중상,평택제천고속도로
2022111400100497,2022년 11월 14일 19시,월요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,23세,경상,평택제천고속도로
2022111500100085,2022년 11월 15일 07시,화요일,충청북도 충주시 노은면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승용,남,43세,경상,평택제천고속도로
2022112600100201,2022년 11월 26일 12시,토요일,충청북도 진천군 이월면,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,37세,경상,평택제천고속도로
2022120600100274,2022년 12월 6일 12시,화요일,경기도 안성시 금광면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,50세,상해없음,승용,여,55세,중상,평택제천고속도로
2022120900100284,2022년 12월 9일 15시,금요일,경기도 평택시 지제동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,43세,경상,평택제천고속도로
2022121200100030,2022년 12월 12일 05시,월요일,충청북도 음성군 대소면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승용,기타불명,미분류,기타불명,평택제천고속도로
2022121200100053,2022년 12월 12일 07시,월요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,특수,남,51세,상해없음,화물,남,36세,상해없음,평택제천고속도로
2022011100100367,2022년 1월 11일 17시,화요일,경기도 평택시 청북읍,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,화물,남,57세,중상,평택화성간고속국도
2022060100100301,2022년 6월 1일 14시,수요일,경기도 평택시 오성면,경상사고,0,0,2,0,차대차 - 후진중충돌,기타,건조,맑음,단일로 - 기타,건설기계,남,61세,상해없음,승용,남,34세,경상,평택화성간고속국도
2022072400100148,2022년 7월 24일 13시,일요일,경기도 평택시 오성면,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,화물,남,39세,중상,평택화성간고속국도
2022072700100174,2022년 7월 27일 11시,수요일,경기도 평택시 청북읍,사망사고,1,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,사망,화물,남,59세,중상,평택화성간고속국도
2022080800100443,2022년 8월 8일 19시,월요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,63세,경상,기타불명,기타불명,미분류,기타불명,평택화성간고속국도
2022081200100371,2022년 8월 12일 16시,금요일,경기도 평택시 오성면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,여,45세,경상,평택화성간고속국도
2022091900100524,2022년 9월 19일 21시,월요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,37세,경상,화물,남,69세,상해없음,평택화성간고속국도
2022112300100032,2022년 11월 23일 06시,수요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,29세,경상,평택화성간고속국도
2022121600100474,2022년 12월 16일 19시,금요일,경기도 화성시 정남면,중상사고,0,2,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,39세,중상,평택화성간고속국도
2022012200100076,2022년 1월 22일 09시,토요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,승용,여,50세,경상,평택화성고속도로
2022031300100052,2022년 3월 13일 09시,일요일,경기도 화성시 정남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,남,59세,경상,평택화성고속도로
2022031500100125,2022년 3월 15일 10시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,33세,경상,평택화성고속도로
2022032200100386,2022년 3월 22일 20시,화요일,경기도 평택시 오성면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,58세,상해없음,승용,여,48세,경상,평택화성고속도로
2022040900100032,2022년 4월 9일 01시,토요일,경기도 화성시 정남면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,건설기계,남,54세,상해없음,평택화성고속도로
2022041500100055,2022년 4월 15일 07시,금요일,경기도 화성시 양감면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,42세,기타불명,승용,여,30세,경상,평택화성고속도로
2022052800100235,2022년 5월 28일 12시,토요일,경기도 평택시 청북읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,32세,경상,평택화성고속도로
2022062000100156,2022년 6월 20일 09시,월요일,경기도 화성시 정남면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,28세,상해없음,승용,남,38세,경상,평택화성고속도로
2022062200100100,2022년 6월 22일 08시,수요일,경기도 평택시 청북읍,중상사고,0,1,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,40세,경상,승용,남,53세,중상,평택화성고속도로
2022062500100249,2022년 6월 25일 12시,토요일,경기도 화성시 양감면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,32세,경상,평택화성고속도로
2022070700100203,2022년 7월 7일 10시,목요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,60세,경상,평택화성고속도로
2022072300100543,2022년 7월 23일 23시,토요일,경기도 화성시 양감면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,55세,상해없음,승용,남,53세,경상,평택화성고속도로
2022072400100061,2022년 7월 24일 06시,일요일,경기도 화성시 정남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,54세,경상,승용,남,74세,상해없음,평택화성고속도로
2022081700100334,2022년 8월 17일 15시,수요일,경기도 화성시 정남면,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,화물,남,51세,경상,평택화성고속도로
2022081700100421,2022년 8월 17일 17시,수요일,경기도 평택시 오성면,경상사고,0,0,8,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,화물,남,54세,경상,평택화성고속도로
2022091100100250,2022년 9월 11일 17시,일요일,경기도 평택시 청북읍,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,남,48세,경상,평택화성고속도로
2022091400100047,2022년 9월 14일 07시,수요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,60세,경상,평택화성고속도로
