사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
자전거사고,2022071800100399,2022년 7월 18일 17시,월요일,부산광역시 서구 남부민동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,47세,부상신고,승용,남,69세,상해없음
자전거사고,2022071900100181,2022년 7월 19일 11시,화요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,23세,기타불명,보행자,남,49세,경상
자전거사고,2022072300100259,2022년 7월 23일 14시,토요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,여,59세,중상,승용,여,41세,상해없음
자전거사고,2022072500100274,2022년 7월 25일 13시,월요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,자전거,남,13세,상해없음,보행자,여,38세,중상
자전거사고,2022072500100558,2022년 7월 25일 21시,월요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,29세,상해없음,보행자,여,50세,중상
자전거사고,2.02207E+15,2022년 7월 26일 14시,화요일,부산광역시 서구 토성동4가,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,70세,부상신고,승용,남,69세,상해없음
자전거사고,2.02207E+15,2022년 7월 28일 09시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,30세,경상,화물,남,57세,상해없음
자전거사고,2022073100100234,2022년 7월 31일 15시,일요일,부산광역시 북구 금곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,64세,부상신고,이륜,남,54세,상해없음
자전거사고,2022080200100229,2022년 8월 2일 13시,화요일,부산광역시 사상구 학장동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,자전거,여,52세,상해없음,보행자,여,60세,중상
자전거사고,2022080500100525,2022년 8월 5일 20시,금요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,23세,상해없음,보행자,남,68세,경상
